aud_id,rev_type,gid,methn,gnpgs,gpid1,gpid2,created_by,lgid,glocn,gdate,gref,grplce,mgid,cid,sid,gchange,deleted,germplsm_uuid,modified_by,created_date,modified_date
503,0,61044,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GQzpREF58,NULL,2022-07-20 13:13:34,NULL
504,0,61045,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GbI1YItN9,NULL,2022-07-20 13:13:34,NULL
505,0,61046,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GVTiGxDJp,NULL,2022-07-20 13:13:34,NULL
506,0,61047,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G93G25YbY,NULL,2022-07-20 13:13:34,NULL
507,0,61048,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gb8UBO3DZ,NULL,2022-07-20 13:13:34,NULL
508,0,61049,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GNOtnQ5sV,NULL,2022-07-20 13:13:34,NULL
509,0,61050,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Glv1xZYdA,NULL,2022-07-20 13:13:34,NULL
510,0,61051,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GbaTPBQfQ,NULL,2022-07-20 13:13:34,NULL
511,0,61052,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GIdcAiW51,NULL,2022-07-20 13:13:34,NULL
512,0,61053,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G4wJYnDNI,NULL,2022-07-20 13:13:34,NULL
513,0,61054,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GT87n4Ear,NULL,2022-07-20 13:13:34,NULL
514,0,61055,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G6dK1mWp2,NULL,2022-07-20 13:13:34,NULL
515,0,61056,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G9m6l2iBP,NULL,2022-07-20 13:13:34,NULL
516,0,61057,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GlrKlXyis,NULL,2022-07-20 13:13:34,NULL
517,0,61058,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gf8roURCa,NULL,2022-07-20 13:13:34,NULL
518,0,61059,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GEB0Krjmq,NULL,2022-07-20 13:13:34,NULL
519,0,61060,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GGmwOLIFm,NULL,2022-07-20 13:13:34,NULL
520,0,61061,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GnObhGgLR,NULL,2022-07-20 13:13:34,NULL
521,0,61062,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gd7UtSdRc,NULL,2022-07-20 13:13:34,NULL
522,0,61063,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GCSZ2YmJ3,NULL,2022-07-20 13:13:34,NULL
523,0,61064,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GuZT0flJ9,NULL,2022-07-20 13:13:34,NULL
524,0,61065,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G7x6nKajP,NULL,2022-07-20 13:13:34,NULL
525,0,61066,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GdwNl18Yt,NULL,2022-07-20 13:13:34,NULL
526,0,61067,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GcsWEN5uf,NULL,2022-07-20 13:13:34,NULL
527,0,61068,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GGDwIjvMq,NULL,2022-07-20 13:13:34,NULL
528,0,61069,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Go3qDMQj3,NULL,2022-07-20 13:13:34,NULL
529,0,61070,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GVtp7FWM4,NULL,2022-07-20 13:13:34,NULL
530,0,61071,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GYZ1haIDc,NULL,2022-07-20 13:13:34,NULL
531,0,61072,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GHk6lpkPK,NULL,2022-07-20 13:13:34,NULL
532,0,61073,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GwO2eWDB3,NULL,2022-07-20 13:13:34,NULL
533,0,61074,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GzvHcD0wz,NULL,2022-07-20 13:13:34,NULL
534,0,61075,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GGWdlny2F,NULL,2022-07-20 13:13:34,NULL
535,0,61076,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GFyCd2c3s,NULL,2022-07-20 13:13:34,NULL
536,0,61077,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Ghr2CTGNe,NULL,2022-07-20 13:13:34,NULL
537,0,61078,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GOvhDm3RN,NULL,2022-07-20 13:13:34,NULL
538,0,61079,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GpITcqk4t,NULL,2022-07-20 13:13:34,NULL
539,0,61080,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GUlhGSlcF,NULL,2022-07-20 13:13:34,NULL
540,0,61081,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GcRmS40qa,NULL,2022-07-20 13:13:34,NULL
541,0,61082,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gh3OSXyB8,NULL,2022-07-20 13:13:34,NULL
542,0,61083,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GAseEOKe8,NULL,2022-07-20 13:13:34,NULL
543,0,61084,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gr7wo5Fjz,NULL,2022-07-20 13:13:34,NULL
544,0,61085,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GZ8uyqal2,NULL,2022-07-20 13:13:34,NULL
545,0,61086,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GXcByrp6L,NULL,2022-07-20 13:13:34,NULL
546,0,61087,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gfh1mAVxS,NULL,2022-07-20 13:13:34,NULL
547,0,61088,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G0Zp6KxJ5,NULL,2022-07-20 13:13:34,NULL
548,0,61089,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GL02zpMOm,NULL,2022-07-20 13:13:34,NULL
549,0,61090,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GxUme7h64,NULL,2022-07-20 13:13:34,NULL
550,0,61091,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GYyqz99xA,NULL,2022-07-20 13:13:34,NULL
551,0,61092,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GFAW2zq99,NULL,2022-07-20 13:13:34,NULL
552,0,61093,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G3yBhRwQ1,NULL,2022-07-20 13:13:34,NULL
553,0,61094,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GABpYEWuY,NULL,2022-07-20 13:13:34,NULL
554,0,61095,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GyjxDeU0m,NULL,2022-07-20 13:13:34,NULL
555,0,61096,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GV4zskCBi,NULL,2022-07-20 13:13:34,NULL
556,0,61097,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GV1VWs4hX,NULL,2022-07-20 13:13:34,NULL
557,0,61098,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GzOUWAcPq,NULL,2022-07-20 13:13:34,NULL
558,0,61099,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GdaeQ0UOG,NULL,2022-07-20 13:13:34,NULL
559,0,61100,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GPYuEBmYh,NULL,2022-07-20 13:13:34,NULL
560,0,61101,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G84Dvl5u9,NULL,2022-07-20 13:13:34,NULL
561,0,61102,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GD6EcC0jD,NULL,2022-07-20 13:13:34,NULL
562,0,61103,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GIgPThWfd,NULL,2022-07-20 13:13:34,NULL
563,0,61104,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GukyckVaS,NULL,2022-07-20 13:13:34,NULL
564,0,61105,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Ge4yfUCNX,NULL,2022-07-20 13:13:34,NULL
565,0,61106,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GJJcFQqVP,NULL,2022-07-20 13:13:34,NULL
566,0,61107,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GnPArJyZu,NULL,2022-07-20 13:13:34,NULL
567,0,61108,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GGfLfLO4p,NULL,2022-07-20 13:13:34,NULL
568,0,61109,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gqj1j1prq,NULL,2022-07-20 13:13:34,NULL
569,0,61110,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G5weFVVOS,NULL,2022-07-20 13:13:34,NULL
570,0,61111,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G8HyCKMYD,NULL,2022-07-20 13:13:34,NULL
571,0,61112,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GgnUnVwJZ,NULL,2022-07-20 13:13:34,NULL
572,0,61113,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GKgnzgsbD,NULL,2022-07-20 13:13:34,NULL
573,0,61114,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G4WxTYcMs,NULL,2022-07-20 13:13:34,NULL
574,0,61115,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GYseFD0aD,NULL,2022-07-20 13:13:34,NULL
575,0,61116,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GwSbwzLZJ,NULL,2022-07-20 13:13:34,NULL
576,0,61117,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GkIxmobjf,NULL,2022-07-20 13:13:34,NULL
577,0,61118,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G3dNVnsto,NULL,2022-07-20 13:13:34,NULL
578,0,61119,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GM1BUQRc0,NULL,2022-07-20 13:13:34,NULL
579,0,61120,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GESa9ecaJ,NULL,2022-07-20 13:13:34,NULL
580,0,61121,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G0ifpnDfz,NULL,2022-07-20 13:13:35,NULL
581,0,61122,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GbG8PMzw6,NULL,2022-07-20 13:13:35,NULL
582,0,61123,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GBJte8ffR,NULL,2022-07-20 13:13:35,NULL
583,0,61124,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G8oK5JBiP,NULL,2022-07-20 13:13:35,NULL
584,0,61125,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GH4FIrlys,NULL,2022-07-20 13:13:35,NULL
585,0,61126,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GC1ksBOnX,NULL,2022-07-20 13:13:35,NULL
586,0,61127,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GB3hwrcdJ,NULL,2022-07-20 13:13:35,NULL
587,0,61128,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G4RIc9V2c,NULL,2022-07-20 13:13:35,NULL
588,0,61129,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6G7HgbruAs,NULL,2022-07-20 13:13:35,NULL
589,0,61130,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GfTzPGFGN,NULL,2022-07-20 13:13:35,NULL
590,0,61131,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GpIXBzlZU,NULL,2022-07-20 13:13:35,NULL
591,0,61132,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gc20xyOWK,NULL,2022-07-20 13:13:35,NULL
592,0,61133,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6Gpc3LcsxV,NULL,2022-07-20 13:13:35,NULL
593,0,61134,61,-1,0,0,65,0,25675,20220720,0,0,0,NULL,NULL,NULL,0,QAP6GqZm8BaHE,NULL,2022-07-20 13:13:35,NULL
594,0,61135,1,0,0,0,109,0,25675,20220912,35,0,0,NULL,NULL,NULL,0,QAP6Gdw3WgZ2M,NULL,2022-09-12 07:57:25,NULL
595,0,61136,1,0,0,0,109,0,25675,20220912,36,0,0,NULL,NULL,NULL,0,QAP6GaBVLUgsy,NULL,2022-09-12 07:57:25,NULL
596,0,61137,1,0,0,0,109,0,25675,20220912,37,0,0,NULL,NULL,NULL,0,QAP6GnPzSVufe,NULL,2022-09-12 07:57:25,NULL
597,0,61138,1,0,0,0,109,0,25675,20220912,38,0,0,NULL,NULL,NULL,0,QAP6GzwzlDhKu,NULL,2022-09-12 07:57:25,NULL
598,0,61139,1,0,0,0,109,0,25675,20220912,39,0,0,NULL,NULL,NULL,0,QAP6GyoesiPwq,NULL,2022-09-12 07:57:25,NULL
599,0,61140,1,0,0,0,109,0,25675,20220912,40,0,0,NULL,NULL,NULL,0,QAP6GmWQAG9Jw,NULL,2022-09-12 07:57:25,NULL
600,0,61141,1,0,0,0,109,0,25675,20220912,41,0,0,NULL,NULL,NULL,0,QAP6G0b9WOJdx,NULL,2022-09-12 07:57:25,NULL
601,0,61142,1,0,0,0,109,0,25675,20220912,42,0,0,NULL,NULL,NULL,0,QAP6GcB1eH3V0,NULL,2022-09-12 07:57:25,NULL
602,0,61143,1,0,0,0,109,0,25675,20220912,43,0,0,NULL,NULL,NULL,0,QAP6G16emFBpO,NULL,2022-09-12 07:57:25,NULL
603,0,61144,1,0,0,0,109,0,25675,20220912,44,0,0,NULL,NULL,NULL,0,QAP6GGg2t2L3T,NULL,2022-09-12 07:57:25,NULL
604,0,61145,1,0,0,0,109,0,25675,20220912,45,0,0,NULL,NULL,NULL,0,QAP6GE0dnKYHX,NULL,2022-09-12 07:57:25,NULL
605,0,61146,1,0,0,0,109,0,25675,20220912,46,0,0,NULL,NULL,NULL,0,QAP6GlVqBxI41,NULL,2022-09-12 07:57:25,NULL
606,0,61147,1,0,0,0,109,0,25675,20220912,47,0,0,NULL,NULL,NULL,0,QAP6GdBvILEVd,NULL,2022-09-12 07:57:25,NULL
607,0,61148,1,0,0,0,109,0,25675,20220912,48,0,0,NULL,NULL,NULL,0,QAP6Gfr58nxEv,NULL,2022-09-12 07:57:25,NULL
608,0,61149,1,0,0,0,109,0,25675,20220912,49,0,0,NULL,NULL,NULL,0,QAP6GsB2yxM6i,NULL,2022-09-12 07:57:25,NULL
609,0,61150,1,0,0,0,109,0,25675,20220912,50,0,0,NULL,NULL,NULL,0,QAP6GlxonorVF,NULL,2022-09-12 07:57:25,NULL
610,0,61151,1,0,0,0,109,0,25675,20220912,51,0,0,NULL,NULL,NULL,0,QAP6GO2ojCNmq,NULL,2022-09-12 07:57:25,NULL
611,0,61152,1,0,0,0,109,0,25675,20220912,52,0,0,NULL,NULL,NULL,0,QAP6GvR2dQ0qa,NULL,2022-09-12 07:57:25,NULL
612,0,61153,1,0,0,0,109,0,25675,20220912,53,0,0,NULL,NULL,NULL,0,QAP6GBabvWUSQ,NULL,2022-09-12 07:57:25,NULL
613,0,61154,1,0,0,0,109,0,25675,20220912,54,0,0,NULL,NULL,NULL,0,QAP6GX16Ww1HH,NULL,2022-09-12 07:57:25,NULL
614,0,61155,1,0,0,0,109,0,25675,20220912,55,0,0,NULL,NULL,NULL,0,QAP6GoYjINlqV,NULL,2022-09-12 07:57:25,NULL
615,0,61156,1,0,0,0,109,0,25675,20220912,56,0,0,NULL,NULL,NULL,0,QAP6GmTc6P2KZ,NULL,2022-09-12 07:57:25,NULL
616,0,61157,1,0,0,0,109,0,25675,20220912,57,0,0,NULL,NULL,NULL,0,QAP6G5CKvWOFw,NULL,2022-09-12 07:57:25,NULL
617,0,61158,1,0,0,0,109,0,25675,20220912,58,0,0,NULL,NULL,NULL,0,QAP6GjJVsWWFx,NULL,2022-09-12 07:57:25,NULL
618,0,61159,1,0,0,0,109,0,25675,20220912,59,0,0,NULL,NULL,NULL,0,QAP6GpKcS83ra,NULL,2022-09-12 07:57:25,NULL
619,0,61160,1,0,0,0,109,0,25675,20220912,60,0,0,NULL,NULL,NULL,0,QAP6G0mA3VE2p,NULL,2022-09-12 07:57:25,NULL
620,0,61161,1,0,0,0,109,0,25675,20220912,61,0,0,NULL,NULL,NULL,0,QAP6GFV9CvZvM,NULL,2022-09-12 07:57:25,NULL
621,0,61162,1,0,0,0,109,0,25675,20220912,62,0,0,NULL,NULL,NULL,0,QAP6GyBjXFSNA,NULL,2022-09-12 07:57:25,NULL
622,0,61163,1,0,0,0,109,0,25675,20220912,63,0,0,NULL,NULL,NULL,0,QAP6GvcICPbkK,NULL,2022-09-12 07:57:25,NULL
623,0,61164,1,0,0,0,109,0,25675,20220912,64,0,0,NULL,NULL,NULL,0,QAP6GiaZUj6kv,NULL,2022-09-12 07:57:25,NULL
624,0,61165,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6GITIc2Ini,NULL,2022-09-30 08:39:02,NULL
625,0,61166,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6GThsmyfB0,NULL,2022-09-30 08:39:02,NULL
626,0,61167,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6GsFmYiSNY,NULL,2022-09-30 08:39:02,NULL
627,0,61168,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6Gk9UQfCWx,NULL,2022-09-30 08:39:02,NULL
628,0,61169,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6GVnNjEUyW,NULL,2022-09-30 08:39:02,NULL
629,0,61170,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6Gj3wpRN9j,NULL,2022-09-30 08:39:02,NULL
630,0,61171,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6Gf8xiel7c,NULL,2022-09-30 08:39:02,NULL
631,0,61172,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6GhnEM5ghu,NULL,2022-09-30 08:39:02,NULL
632,0,61173,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6GXZzJlc8w,NULL,2022-09-30 08:39:02,NULL
633,0,61174,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6GoOK8khxT,NULL,2022-09-30 08:39:02,NULL
634,0,61175,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6GAHhvNyE1,NULL,2022-09-30 08:39:02,NULL
635,0,61176,31,-1,0,0,109,0,25675,20220930,0,0,0,NULL,NULL,NULL,0,QAP6GR53BSYMz,NULL,2022-09-30 08:39:02,NULL
