HH_Id,Num_Plots_CropGrown,Plot_Id,Plot_Area,Plot_Dist_WalkMin,Plot_Locn_Name,PrimaryCrop_Seasn1,PrimaryCrop_Seasn1_Othr,PrimaryCrop_Seasn2,PrimaryCrop_Seasn2_Othr,Plot_Slope,Plot_Soil_Type,Plot_Soil_Fert,Erosion_Yn,Soil_Salinity_Yn,Soil_Acidity_Yn,WaterLogging_Yn,Plot_Tenure_Stat,Plot_Tenure_Stat_Othr,PlotOwn_Inherited_Yn,Plot_SelfManage_10Yrs,Land_Title_FamMemb,LandTitle_Holder,Plot_Manager,Plot_Irrgn_Yn,Plot_Irrgn_Src,Plot_Irrgn_Src_Othr,SoilWater_Consrvn_Str,Plot_Chem_Herbicides_Yn,Plot_Intercropping_Yn,Add_Plot
654,3,2,0.5,30,CHAFE BURKA,19, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
654,3,3,0.25,20,CHAFE BURKA,3, ,97, ,1,2,3,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
656,1,1,1,5,HOFI,2, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,3,2,0,, ,0,1,0,2
657,3,1,2,15,Laga,19, ,97, ,1,2,2,1,0,0,1,1, ,1,1,1,1,3,0,, ,0,1,0,1
657,3,2,2,15,Laga,99,Oats,97, ,2,2,2,1,0,0,0,1, ,1,1,1,1,3,0,, ,0,1,0,1
657,3,3,1,10,Laga,2, ,97, ,2,2,1,0,0,0,1,1, ,0,1,1,1,3,0,, ,0,1,0,2
658,3,1,2,20,Raasa,2, ,97, ,1,2,1,0,0,0,1,1, ,1,1,1,1,3,0,, ,0,1,0,1
658,3,2,1,60,Gana Boontu,3, ,99,Barley,1,2,2,0,0,0,1,1, ,0,1,1,1,3,0,, ,0,1,0,1
658,3,3,1,20,Raasa Gadi,5, ,97, ,2,2,2,1,0,0,0,1, ,1,1,1,1,3,0,, ,1,1,0,2
659,4,1,2,15,GUARO,19, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,1,1,0,1
659,4,2,1,25,ROBE,2, ,97, ,1,2,2,0,1,0,0,1, ,1,1,1,1,1,0,, ,1,1,0,1
659,4,3,1,25,HOFI,19, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,1,1,0,1
659,4,4,0.5,20,GUARO 2,3, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,1,1,0,2
660,3,1,1,20,BURKA GOSA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
660,3,2,3,20,BURKA GOSA,19, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,0,1,0,1
660,3,3,0.5,20,BURKA GOSA,3, ,97, ,1,2,3,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
662,4,1,1,25,ROBE WONZE,2, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,1,1,0,1
662,4,2,2,30,ROBE NURI,19, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,3,3,0,, ,1,1,0,1
662,4,3,1,35,KOSI,3, ,97, ,1,2,2,0,0,0,1,1, ,0,1,1,3,3,0,, ,1,0,0,1
662,4,4,1,15,ROBE 2,99,VETCH,97, ,1,2,2,0,0,0,1,1, ,1,1,1,3,3,0,, ,1,0,0,2
664,2,1,2,5,GUARO,5, ,97, ,1,1,2,0,0,0,1,1, ,0,1,1,1,1,0,, ,1,0,0,1
664,2,2,0.5,10,LAGA MASINO,2, ,97, ,1,2,2,0,0,0,1,1, ,0,1,1,1,1,0,, ,1,1,0,2
665,2,1,0.5,5,ROBE,2, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,3,3,0,, ,0,1,0,1
665,2,2,0.5,5,ROBE,19, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,3,3,0,, ,0,1,0,2
667,3,1,1,15,BORETA,2, ,97, ,2,2,2,0,0,0,1,1, ,1,1,1,3,3,0,, ,1,0,0,1
667,3,2,1,15,BORETA,19, ,97, ,2,2,2,0,0,0,1,1, ,1,1,1,3,3,0,, ,1,0,0,1
667,3,3,0.5,30,LEKU,99,PEA,99,BARLY,2,2,2,0,0,0,1,1, ,1,1,1,3,3,0,, ,1,0,0,2
668,3,1,1,30,CHAFE BURKA,2, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,0,1,0,1
668,3,2,3,25,CHAFA BURKA,19, ,97, ,2,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,0,1,0,1
668,3,3,0.5,10,CHAFA BURKA,3, ,97, ,1,2,3,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
670,6,1,2,10,KILE,2, ,97, ,2,2,2,1,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
670,6,2,2,1,KEYE,5, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,0,0,1
670,6,3,1,3,KEYE,4, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,0,0,1
670,6,4,1,25,KALO,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
670,6,5,1,30,TILOLA,2, ,97, ,2,1,1,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
670,6,6,1,20,TASE,19, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
671,4,1,0.25,5,KEYE,3, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,1,1,0,1
671,4,2,1.5,25,KILE,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,1,1,0,1
671,4,3,0.25,10,KRYE 2,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,1,1,0,1
671,4,4,1,20,KILE,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,1,1,0,2
672,4,1,1.5,25,GUARO,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,1,1,0,1
672,4,2,0.5,30,TILOTA,99,BARLEY,97, ,2,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,1,0,0,1
672,4,3,0.5,30,TILOA 2,4, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,1,0,0,1
672,4,4,0.25,25,KARE,3, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,1,0,0,2
673,5,1,2,25,ALEKO,2, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,1,1,0,1
673,5,2,1,25,ALEKO,5, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,0,0,0,1
673,5,3,1.5,30,TITOLA,2, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,1,1,0,1
673,5,4,0.125,25,KARE,3, ,97, ,1,2,2,1,0,0,1,1, ,1,1,1,1,1,0,, ,1,0,0,1
673,5,5,0.125,25,KARE,4, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,1,1,0,, ,1,0,0,2
674,2,1,1,10,ALEKO,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
674,2,2,0.5,10,ALEKO,3, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
675,4,1,1.5,20,TASE,2, ,97, ,1,3,2,0,0,0,0,1, ,1,1,0,,1,0,, ,1,1,0,1
675,4,2,1,30,TITOLA,2, ,97, ,1,3,1,0,0,0,0,1, ,1,0,0,,1,0,, ,1,1,0,1
675,4,3,0.5,2,SEFER WIST,19, ,97, ,1,3,1,0,0,0,0,1, ,1,1,0,,1,0,, ,1,0,0,1
675,4,4,0.5,2,SEFER WIST,99,BEANS,97, ,1,3,1,0,0,0,0,1, ,1,1,0,,1,0,, ,1,0,0,2
676,5,1,1,20,TITOLA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,0,1,0,1
676,5,2,0.25,30,KEYE,2, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,0,1,0,1
676,5,3,0.25,30,KEYE,3, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
676,5,4,1.5,25,KILE,5, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,1,0,0,1
676,5,5,1,40,TILOTA KEYE,2, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,2
677,2,1,0.75,40,ALEKO,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,0,1,0,1
677,2,2,0.25,35,ALEKO,19, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,0,0,2
678,1,1,3,60,HARARAMO,2, ,97, ,1,2,2,0,0,0,0,3, ,,0,0,,1,0,, ,0,1,0,2
679,4,1,6,10,SEFERA,2, ,2, ,2,3,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
679,4,2,2,30,TASE,2, ,97, ,2,3,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
679,4,3,2,25,DAPIDO,2, ,2, ,3,3,2,1,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
679,4,4,2,1,SEFER/GWARO,3, ,3, ,2,3,1,0,0,0,0,1, ,1,1,1,3,3,0,, ,1,0,0,2
680,3,1,0.75,35,ALEKO,2, ,11, ,1,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,0,1,0,1
680,3,2,0.25,35,ALEKO,19, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,1,0,1
680,3,3,0.25,35,ALEKO,8, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,1,0,2
681,2,1,0.75,60,MOJO,2, ,97, ,2,2,2,0,0,0,0,2, ,,0,0,,1,0,, ,0,1,0,1
681,2,2,0.5,60,MOJO,99,BARLEY,97, ,2,2,1,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,1,0,2
682,3,1,1.25,35,TITOLA,2, ,97, ,2,2,1,0,0,0,0,1, ,1,1,1,3,1,0,, ,0,1,0,1
682,3,2,0.25,35,TITOLA,19, ,97, ,1,2,1,0,0,0,0,1, ,1,1,1,3,1,0,, ,0,1,0,1
682,3,3,0.25,35,TITOLA,99,BAER,99,Barley,1,2,1,0,0,0,0,1, ,1,1,1,3,1,0,, ,0,1,0,2
683,5,1,3,25,TASE,2, ,97, ,1,3,1,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
683,5,2,2,5,SEFER WIST,2, ,97, ,2,3,1,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
683,5,3,2,30,TITOLA,99,BARLEY,97, ,2,3,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,0,0,1
683,5,4,1,30,TITOLA,19, ,97, ,2,3,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,0,0,1
683,5,5,1,5,SEFER WIST,6, ,97, ,2,3,1,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,0,0,2
684,3,1,2,15,KORKE,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
684,3,2,0.5,15,KORKE,19, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
684,3,3,0.25,10,SEFERA,3, ,97, ,1,2,2,0,0,0,0,1, ,0,1,0,,1,0,, ,0,0,0,2
685,6,1,2,20,GOLBA,2, ,97, ,2,2,3,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
685,6,2,2,30,Titola,19, ,97, ,2,2,2,0,0,0,0,3, ,,0,0,,1,0,, ,1,0,0,1
685,6,3,1.25,25,TASE,2, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
685,6,4,1,40,AREDA,2, ,97, ,2,2,2,0,0,0,0,3, ,,0,0,,1,0,, ,1,1,0,1
685,6,5,1,20,GOLBA,2, ,97, ,2,2,2,0,0,0,0,2, ,,0,0,,1,0,, ,1,1,0,1
685,6,6,1,20,GOLBA,19, ,97, ,2,2,2,0,0,0,0,2, ,,0,0,,1,0,, ,1,1,0,2
686,3,1,2,15,DADABDO,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
686,3,2,0.5,15,DEDABDO,3, ,97, ,2,3,1,1,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
686,3,3,0.5,15,DEDABDO,4, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,1,1,0,2
687,3,1,5,25,TASE,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
687,3,2,2,25,TASE,19, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
687,3,3,1,25,TASE,99,BARLEY,97, ,2,3,1,1,0,0,1,1, ,0,1,1,1,1,0,, ,0,1,0,2
689,2,1,2,10,kare,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,1
689,2,2,2,10,kare,3, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
690,2,1,3,10,ALANGECHO,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
690,2,2,0.5,15,ALANGECHO,99, BARLEY,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
691,3,1,2,25,JEGENA,2, ,97, ,2,2,2,0,0,0,0,1, ,0,1,1,3,1,0,, ,1,1,0,1
691,3,2,2,40,OROKA,2, ,97, ,3,2,2,1,0,0,0,1, ,0,1,1,3,1,0,, ,1,1,0,1
691,3,3,2,15,ARBARAT,2, ,97, ,2,2,2,0,0,0,0,1, ,0,1,1,3,1,0,, ,1,1,0,2
692,1,1,16,10,Kare,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
693,2,1,1,10,FAKO WATERA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
693,2,2,1,10,FAKO WATERA,99,BARLEY,97, ,2,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
694,3,1,3,25,MEKABIR SEFER,2, ,97, ,1,2,2,0,0,0,0,2, ,,0,0,,1,0,, ,1,1,0,1
694,3,2,0.86,15,WENZ SEFER,2, ,97, ,3,2,2,1,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
694,3,3,0.75,20,WENZ SEFER,2, ,97, ,2,2,2,1,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,2
695,1,1,8,18,Goda,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
696,2,1,2,15,ALANGACHO,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
696,2,2,1,15,ALANBACHO,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
697,5,1,0.9,25,HAGEYA FINCHA,2, ,97, ,2,2,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,1,0,1
697,5,2,0.45,25,HAGEYA FINCHA,19, ,97, ,2,2,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,1,0,1
697,5,3,0.28,15,DEDECHA GERBI,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
697,5,4,0.25,15,DEDECHA GERBI,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
697,5,5,0.25,30,LENSHO,99,BARLEY,97, ,3,2,2,1,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,2
698,2,1,8,10,kare,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,1,0,1
698,2,2,2,10,Kare,3, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
699,2,1,1,10,CHARE,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
699,2,2,0.5,15,CHARE,99,BARLEY,97, ,2,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
700,1,1,3,10,BUCHO,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
701,2,1,2,10,dugda,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,1
701,2,2,2,10,dugda,3, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
702,2,1,1,15,KUBI HOLE,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
702,2,2,1,15,KUBI HOLE,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
703,2,1,4,10,lafa.  laga,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,1,0,1
703,2,2,2,10,lafa. Bishan,3, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
705,2,1,2,15,BULCHANA,99,BARLEY,97, ,2,2,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,1,0,1
705,2,2,1,20,BULCHANA,2, ,97, ,2,2,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,1,0,2
706,2,1,1,20,ARUTO,2, ,97, ,1,2,1,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
706,2,2,0.5,20,ARUTO,99,BARLEY,97, ,1,2,1,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,2
708,2,1,1,10,HOLA FARA,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
708,2,2,0.5,10,HOLA FARA,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
709,2,1,2,10,GODA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,1,0,1
709,2,2,2,15,LAGA,3, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
711,2,1,2,10,kare,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,1
711,2,2,2,10,kare. goda,3, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,1,0,2
712,2,1,1,20,GARE SEROFTA,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
712,2,2,2,20,GARE SEROFTA,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
714,3,1,1.5,15,SHAYETA KERSA,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
714,3,2,1,15,KERSA,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
714,3,3,0.5,15,KERSA,99,BEANS,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
715,2,1,1,12,BULCHANA,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
715,2,2,2,20,BULCHALA,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
716,3,1,3,30,LEGA,2, ,97, ,2,2,3,1,0,0,0,2, ,,0,0,,1,0,, ,1,1,0,1
716,3,2,2,0,SEFER,3, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,0,0,1
716,3,3,2,20,GOBESA,99,BARLEY,97, ,2,2,2,0,0,0,1,3, ,,0,0,,1,0,, ,1,1,0,2
717,2,1,3,10,ARUSTO,2, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,1,0,1
717,2,2,3,10,ARUSTO,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,2
817,2,1,1,15,KERSA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
817,2,2,0.5,15,KERSA,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
818,2,1,4,10,GERJATA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,1
818,2,2,1,10,ROBE,3, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
819,6,1,2,5,SEFERA,2, ,97, ,1,2,3,0,0,0,1,1, ,0,1,1,3,1,0,, ,1,1,0,1
819,6,2,1.5,25,KEREYU,2, ,97, ,2,2,2,0,0,0,1,3, ,,0,0,,1,0,, ,1,1,0,1
819,6,3,1.5,25,KEREYU,99,BARLEY,97, ,2,2,2,0,0,0,1,3, ,,0,0,,1,0,, ,1,1,0,1
819,6,4,1,10,SEFERA,2, ,97, ,2,2,2,0,0,0,1,1, ,0,1,1,3,1,0,, ,1,1,0,1
819,6,5,0.75,30,KEREYU,2, ,97, ,2,2,2,0,0,0,1,1, ,0,1,1,3,1,0,, ,1,1,0,1
819,6,6,0.5,5,SEFERA,99,BARLEY,97, ,2,2,2,0,0,0,1,1, ,0,1,1,3,1,0,, ,1,1,0,2
820,7,1,2,25,ELA,2, ,97, ,2,2,2,0,0,0,0,3, ,,0,0,,1,0,, ,1,1,0,1
820,7,2,1,15,ELA,2, ,97, ,1,2,2,0,0,0,0,3, ,,0,0,,1,0,, ,1,1,0,1
820,7,3,1,10,WENKE GOBESA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
820,7,4,1,10,WENKE,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
820,7,5,1,40,Hajitura Sefer,2, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,3,1,0,, ,1,1,0,1
820,7,6,0.75,20,ELA,99,BARLEY,97, ,3,2,2,1,0,0,0,3, ,,0,0,,1,0,, ,1,1,0,1
820,7,7,0.5,40,HAJITURA,99,BARLEY,97, ,3,2,2,1,0,0,0,3, ,,0,0,,1,0,, ,1,1,0,2
822,2,1,1,15,KERSA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
822,2,2,0.5,15,KERSA,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
823,2,1,1,15,hargisa,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
823,2,2,1,15,hargisa,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
824,2,1,2,10,Hargesa,2, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,1,0,1
824,2,2,1,10,HARGESA,99,BARLEY,97, ,2,2,2,0,0,0,1,1, ,1,1,1,3,1,0,, ,1,1,0,2
826,2,1,3,20,GODA,2, ,97, ,1,2,2,0,0,0,1,1, ,0,1,1,3,1,0,, ,1,1,0,1
826,2,2,1,20,GODA,99,BARLEY,97, ,1,2,2,0,0,0,1,1, ,0,1,1,3,1,0,, ,1,1,0,2
827,2,1,2,15,hargisa,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
827,2,2,1,15,hargisa,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
829,2,1,2,10,KULUBI,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
829,2,2,1,10,KERSA,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
830,2,1,3,10,HARGISA,2, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
830,2,2,1,10,HARGISA,99,BARLEY,97, ,2,3,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,2
831,3,1,3,15,KERSO,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
831,3,2,0.75,15,KERSO,99,BARLEY,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
831,3,3,0.25,15,KERSO,99,BEANS,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
832,1,1,8,10,GODA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,1,0,2
833,2,1,11,10,LAFA. GODA,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,1
833,2,2,1,10,LAFA. LAGA,3, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,0,0,0,2
871,4,1,8,15,SEFERA,2, ,97, ,1,2,2,0,0,0,1,1, ,0,1,1,3,3,0,, ,1,1,0,1
871,4,2,1.5,20,YADOLA,15, ,97, ,1,2,2,0,0,0,1,1, ,1,1,1,3,3,0,, ,1,0,0,1
871,4,3,2.5,20,YADOLA 2,99,BARLEY,97, ,1,2,2,0,0,0,1,1, ,0,1,1,3,3,0,, ,1,1,0,1
871,4,4,2,35,KEYE,5, ,97, ,1,2,2,0,0,0,1,1, ,0,1,1,3,3,0,, ,1,0,0,2
872,3,1,2,20,MUSHUDE,2, ,97, ,2,2,2,0,0,0,0,1, ,0,1,1,3,1,0,, ,1,1,0,1
872,3,2,1,35,WAYO GURESA GORO,2, ,99,Beans,2,2,2,0,0,0,0,1, ,0,1,1,3,1,0,, ,1,1,0,1
872,3,3,0.25,0,SEFER,99,GARLIC,97, ,2,2,2,0,0,0,0,1, ,0,1,1,3,1,0,, ,1,1,0,2
873,3,1,3,20,KORKE,2, ,97, ,2,2,2,1,0,0,1,1, ,1,1,1,3,3,0,, ,1,1,0,1
873,3,2,0.5,5,GUARO,99,BARLEY,97, ,2,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,1,0,0,1
873,3,3,0.25,5,GUARO 2,15, ,97, ,2,2,2,0,0,0,0,1, ,1,1,1,3,3,0,, ,1,1,0,2
874,4,1,3,15,KOMA,2, ,97, ,2,2,3,0,0,0,0,1, ,1,1,1,2,2,0,, ,1,1,0,1
874,4,2,2,15,KOMA,99,ONION,97, ,2,2,3,0,0,0,0,1, ,1,1,1,2,2,0,, ,1,1,0,1
874,4,3,1,20,KOMA,99,BEANS,97, ,2,2,3,0,0,0,0,1, ,1,1,1,2,2,0,, ,1,1,0,1
874,4,4,1,20,KOMA,99,BARLEY,97, ,2,2,3,0,0,0,0,1, ,1,1,1,2,2,0,, ,1,1,0,2
875,4,1,1,15,MASGID SEFER,2, ,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
875,4,2,0.5,25,CHORINO,8, ,97, ,1,2,2,0,0,0,0,1, ,0,1,1,1,1,0,, ,0,1,0,1
875,4,3,0.5,25,CHORINO,99,BARLEY,97, ,2,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,1
875,4,4,0.5,25,CHORINO,99,BEANS,97, ,1,2,2,0,0,0,0,1, ,1,1,1,1,1,0,, ,0,1,0,2
