HH_Id,Region,Zone,District,PA,Village,HHH_Name,HHH_Sex,HHH_Age,HHH_Edcn,Intro_Study,Consent_Resp,HH_Replacement,New_HH_Id,Wheat_Cult,GPS,GPS_Lat,GPS_Long,Interview_Date,Supervisor,Enumerator_Name,MHH_FHH,MHH_Name,FHH_Name,MHH_Phone,FHH_Phone,Respondent_Othr,Respondent_Name,Respondent_Phone,HH_Intvw_LastRound_Yn,Num_HH_Memb,Num_HH_Boys,Num_HH_Girl,Num_Boys_AttndSchool,Num_Girl_AttndSchool,Total_Num_OM,Num_OM_Work,Num_OM_Study,Num_OM_Other,Main_Language,Language_Othr,MHH_Relgn,MHH_Relgn_Othr,FHH_Relgn,FHH_Relgn_Othr,Num_HH_AdultMemb
1127,AMHARA,EAST   GOJAM,HULETEJ ENESE,ADDIS ALEM,Mender 1 (Lemiem),Removed,Male,62,None/Illiterate,1,1,,1,1,1,10.91,37.85,26072021,3,36,1,Removed,Removed,0,0,0, ,,1,3,0,0,,,0,,,,2, ,1, ,1, ,3
1131,AMHARA,EAST   GOJAM,HULETEJ ENESE,ADDIS ALEM,Mender-1 (Lemele Tsede),Removed,Male,44,Adult education or 1 year of education,1,1,,1,1,1,10.99,37.86,26072021,3,34,1,Removed,Removed,Removed,0,0, ,,1,3,2,0,1,,0,,,,2, ,1, ,1, ,3
1344,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,KOSO,Removed,Male,32,8,1,1,,1,1,1,10.31,39.54,06082021,3,37,1,Removed,Removed,Removed,0,0, ,,1,2,1,1,0,0,0,,,,2, ,1, ,1, ,2
1346,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,meskel,Removed,Male,58,8,1,1,,1,1,1,10.35,39.51,06082021,3,34,1,Removed,Removed,Removed,0,0, ,,1,2,1,0,1,,0,,,,2, ,1, ,1, ,2
1347,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,MESEKELE,Removed,Male,50,None/Illiterate,1,1,,1,1,1,10.35,39.51,08082021,3,33,2, ,Removed,Removed,0,0, ,,1,2,0,2,,2,0,,,,2, ,, ,1, ,2
1349,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,Kosso,Removed,Male,32,5,1,1,,1,1,1,10.31,39.66,06082021,3,36,1,Removed,Removed,0,0,0, ,,1,3,5,0,3,,0,,,,2, ,1, ,1, ,3
1350,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,Zegel,Removed,Male,59,None/Illiterate,1,1,,1,1,1,10.36,39.51,07082021,3,3,1,Removed,Removed,0,0,1,Removed,0,1,7,2,0,1,,0,,,,2, ,1, ,1, ,7
1352,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,Mesekele,Removed,Male,38,8,1,1,,1,1,1,10.35,39.51,08082021,3,33,1,Removed,Removed,0,0,0, ,,1,3,1,1,1,1,0,,,,2, ,1, ,1, ,3
1354,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,Koso,Removed,Male,41,8,1,1,,1,1,1,10.31,39.52,06082021,3,37,1,Removed,Removed,0,0,0, ,,1,3,2,1,0,0,2,2,0,0,2, ,1, ,1, ,3
1356,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,KOSO,Removed,Male,36,None/Illiterate,1,1,,1,1,1,10.37,39.53,06082021,3,31,1,Removed,Removed,0,0,0, ,,1,2,2,2,1,2,0,,,,2, ,1, ,1, ,2
1357,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,Zegel,Removed,Male,60,None/Illiterate,1,1,,1,1,1,10.35,39.51,07082021,3,36,1,Removed,Removed,0,0,0, ,,1,3,1,0,1,,0,,,,2, ,1, ,1, ,3
1358,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,Kore,Removed,Male,35,4,1,1,,1,1,1,10.36,39.52,08082021,3,33,1,Removed,Removed,Removed,0,0, ,,1,2,1,2,0,1,0,,,,2, ,1, ,1, ,2
1359,AMHARA,NORTH SHOA,MENZ GERA MEDER,010 GAYE,Meskel,Removed,Male,49,11,1,1,,1,1,1,10.36,39.52,06082021,3,34,1,Removed,Removed,Removed,0,0, ,,1,4,0,0,,,0,,,,2, ,1, ,1, ,4
1379,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Aterena Kereyu,Removed,Male,46,None/Illiterate,1,1,,1,1,1,9.38,39.39,13082021,3,33,1,Removed,Removed,0,Removed,0, ,,1,4,0,2,,1,0,,,,2, ,1, ,1, ,4
1380,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Yelemna,Removed,Male,87,Adult education or 1 year of education,1,1,,1,1,1,9.36,39.39,11082021,3,36,1,Removed,Removed,0,0,0, ,,1,2,0,0,,,0,,,,2, ,1, ,1, ,2
1381,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Sholage,Removed,Female,61,None/Illiterate,1,1,,1,1,1,9.35,39.40,11082021,3,36,2, ,Removed,Removed,0,0, ,,1,3,1,2,1,2,0,,,,2, ,, ,1, ,3
1382,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Engora,Removed,Male,51,None/Illiterate,1,1,,1,1,1,9.36,39.39,11082021,3,31,1,Removed,Removed,Removed,Removed,0, ,,1,5,0,0,,,1,1,0,0,2, ,1, ,1, ,5
1383,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Kembol,Removed,Male,61,Adult education or 1 year of education,1,1,,1,1,1,9.38,39.40,13082021,3,33,1,Removed,Removed,0,0,0, ,,1,5,0,1,,1,0,,,,2, ,1, ,1, ,5
1385,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,mamase,Removed,Male,67,Adult education or 1 year of education,1,1,,1,1,1,9.38,39.33,11082021,3,37,1,Removed,Removed,0,0,1,Removed,Removed,1,4,2,2,0,0,0,,,,2, ,1, ,1, ,4
1386,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Beredu,Removed,Male,65,4,1,1,,1,1,1,9.35,39.40,11082021,3,37,1,Removed,Removed,Removed,0,0, ,,1,3,1,2,0,1,0,,,,2, ,1, ,1, ,3
1387,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Kembol,Removed,Male,49,7,1,1,,1,1,1,9.36,39.39,11082021,3,31,1,Removed,Removed,Removed,0,0, ,,1,2,1,0,0,,0,,,,2, ,1, ,1, ,2
1388,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,yelemena,Removed,Male,62,Adult education or 1 year of education,1,1,,1,1,1,9.36,39.39,11082021,3,3,1,Removed,Removed,Removed,0,0, ,,1,2,1,1,1,1,0,,,,2, ,1, ,1, ,2
1390,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Kembol,Removed,Male,65,None/Illiterate,1,1,,1,1,1,9.38,39.33,11082021,3,37,1,Removed,Removed,0,0,0, ,,1,4,2,2,0,1,3,2,0,1,2, ,1, ,1, ,4
1391,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Atere na Kereyu,Removed,Female,60,None/Illiterate,1,1,,1,1,1,9.38,39.39,13082021,3,33,2, ,Removed,Removed,0,0, ,,1,6,2,0,2,,0,,,,2, ,, ,1, ,6
1393,AMHARA,NORTH SHOA,ANGOLELANA TERA,KOTU ENA GODIR MAMAS,Girara Mariam,Removed,Male,58,2,1,1,,1,1,1,9.36,39.39,11082021,3,34,1,Removed,Removed,Removed,0,1,Removed,Removed,1,5,0,0,,,1,0,0,1,2, ,1, ,1, ,5
1394,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,HANKU,Removed,Male,56,None/Illiterate,1,1,,1,1,1,10.71,38.48,29072021,3,34,1,Removed,Removed,Removed,0,0, ,,1,3,1,2,0,2,0,,,,2, ,1, ,1, ,3
1396,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,Hiyo,Removed,Male,38,None/Illiterate,1,1,,1,1,1,10.71,38.64,29072021,3,34,1,Removed,Removed,Removed,0,0, ,,1,4,0,2,,1,0,,,,2, ,1, ,1, ,4
1397,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,CHEFE SHEBO,Removed,Male,33,3,1,1,,1,1,1,10.79,38.66,30072021,3,36,1,Removed,Removed,0,0,0, ,,1,2,1,1,0,1,0,,,,2, ,1, ,1, ,2
1398,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,Hanku,Removed,Male,66,None/Illiterate,1,1,,1,1,1,10.79,38.66,29072021,3,37,1,Removed,Removed,0,0,0, ,,1,4,2,2,1,1,0,,,,2, ,1, ,1, ,4
1399,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,Chefa Shabo,Removed,Male,44,None/Illiterate,1,1,,1,1,1,10.80,38.66,30072021,3,31,1,Removed,Removed,0,0,0, ,,1,2,3,1,2,1,0,,,,2, ,1, ,1, ,2
1400,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,Chefe shibo,Removed,Male,38,None/Illiterate,1,1,,1,1,1,10.79,38.66,29072021,3,31,1,Removed,Removed,0,0,0, ,,1,3,1,1,1,0,0,,,,2, ,1, ,1, ,3
1502,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,Chefe Shebo,Removed,Male,38,None/Illiterate,1,1,,1,1,1,10.79,38.66,29072021,3,33,1,Removed,Removed,0,0,0, ,,1,2,0,2,,1,0,,,,2, ,2, ,2, ,2
1504,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,Hanku,Removed,Male,40,None/Illiterate,1,1,,1,1,1,10.79,38.66,29072021,3,36,2, ,Removed,Removed,0,0, ,,1,2,1,2,1,1,0,,,,2, ,, ,2, ,2
1505,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,Chefeshebo,Removed,Male,58,None/Illiterate,1,1,,1,1,1,10.80,38.66,29072021,3,31,1,Removed,Removed,0,0,0, ,,1,4,0,1,,0,1,1,0,0,2, ,1, ,1, ,4
1506,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,CHEFESHEBO(GODEDEBI),Removed,Male,54,None/Illiterate,1,1,,1,1,1,10.80,38.66,30072021,3,31,1,Removed,Removed,0,0,0, ,,1,3,1,0,0,,0,,,,2, ,1, ,1, ,3
1507,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,Hiyo,Removed,Male,50,3,1,1,,1,1,1,10.80,38.66,29072021,3,33,1,Removed,Removed,0,0,0, ,,1,2,2,1,1,1,0,,,,2, ,1, ,1, ,2
1508,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,Hiyo,Removed,Male,48,4,1,1,,1,1,1,10.80,38.66,29072021,3,36,1,Removed,Removed,0,0,0, ,,1,4,1,0,0,,0,,,,2, ,1, ,1, ,4
1509,AMHARA,SOUTH  WOLLO,DEBRESINA,015 SEFATERA,HIYO,Removed,Male,67,None/Illiterate,1,1,,1,1,1,10.71,38.48,29072021,3,34,1,Removed,Removed,0,0,0, ,,1,3,0,1,,0,0,,,,2, ,1, ,1, ,3
1559,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Weekima,Removed,Male,42,Adult education or 1 year of education,1,1,,1,1,1,10.68,38.27,21072021,3,31,1,Removed,Removed,Removed,Removed,0, ,,1,3,2,1,1,0,0,,,,2, ,1, ,1, ,3
1561,AMHARA,EAST   GOJAM,GONCHA SISO ENESE,GINDE WEYIN BEZA,Tach Wedemo,Removed,Male,46,None/Illiterate,1,1,,1,1,1,10.93,38.07,23072021,3,31,1,Removed,Removed,Removed,0,0, ,,1,4,2,2,1,1,0,,,,2, ,1, ,1, ,4
1562,AMHARA,EAST   GOJAM,AWABEL,AMBASHEM ENEDINGIR,Jegode,Removed,Male,56,None/Illiterate,1,1,,1,1,1,10.25,37.96,18072021,3,34,1,Removed,Removed,0,0,0, ,,1,5,0,0,,,0,,,,2, ,1, ,1, ,5
1563,AMHARA,NORTH SHOA,ANGOLELANA TERA,GOLBANA KAFERO,Kereba,Removed,Male,72,6,1,1,,1,1,1,9.33,39.33,10082021,3,34,1,Removed,Removed,Removed,0,0, ,,1,2,0,0,,,0,,,,2, ,1, ,1, ,2
1895,AMHARA,EAST   GOJAM,HULETEJ ENESE,DEBRE TSEHAY,Ambo,Removed,Male,47,5,1,1,,1,1,1,10.94,37.91,25072021,3,34,1,Removed,Removed,0,0,0, ,,1,6,0,1,,1,0,,,,2, ,1, ,1, ,6
1897,AMHARA,EAST   GOJAM,HULETEJ ENESE,DEBRE TSEHAY,swer,Removed,Male,51,None/Illiterate,1,1,,1,1,1,10.89,37.87,25072021,3,37,1,Removed,Removed,0,0,0, ,,1,5,3,2,2,1,0,,,,2, ,1, ,1, ,5
1899,AMHARA,EAST   GOJAM,HULETEJ ENESE,DEBRE TSEHAY,SIRUR,Removed,Male,71,None/Illiterate,1,1,,1,1,1,10.89,37.87,25072021,3,36,1,Removed,Removed,0,0,0, ,,1,4,1,1,1,0,0,,,,2, ,1, ,1, ,4
1923,AMHARA,EAST   GOJAM,ENEMAY,DEBERE GENET MELINA,yeshbeb,Removed,Male,42,10,1,1,,1,1,1,10.58,38.16,19072021,3,34,1,Removed,Removed,Removed,0,0, ,,1,5,0,0,,,0,,,,2, ,1, ,1, ,5
1925,AMHARA,EAST   GOJAM,ENEMAY,DEBERE GENET MELINA,Gima,Removed,Male,64,None/Illiterate,1,1,,1,1,1,10.56,38.10,19072021,3,36,1,Removed,Removed,0,0,0, ,,1,3,0,0,,,0,,,,2, ,1, ,1, ,3
1926,AMHARA,EAST   GOJAM,ENEMAY,DEBERE GENET MELINA,Yoshebeb,Removed,Male,45,None/Illiterate,1,1,,1,1,1,10.56,38.16,19072021,3,34,1,Removed,Removed,0,0,0, ,,1,4,0,1,,0,0,,,,2, ,1, ,1, ,4
1930,AMHARA,EAST   GOJAM,ENEMAY,DEBERE GENET MELINA,Chebima,Removed,Male,44,None/Illiterate,1,1,,1,1,1,10.55,38.11,19072021,3,33,1,Removed,Removed,Removed,0,0, ,,1,3,3,0,2,,0,,,,2, ,1, ,1, ,3
1931,AMHARA,EAST   GOJAM,ENEMAY,DEBERE GENET MELINA,Yeshebeb,Removed,Male,48,2,1,1,,1,1,1,10.54,38.11,19072021,3,3,1,Removed,Removed,0,0,0, ,,1,5,0,0,,,0,,,,2, ,2, ,2, ,5
1932,AMHARA,EAST   GOJAM,ENEMAY,DEBERE GENET MELINA,Gemma,Removed,Male,36,None/Illiterate,1,1,,1,1,1,10.56,38.10,19072021,3,31,1,Removed,Removed,Removed,Removed,0, ,,1,3,1,1,1,1,0,,,,2, ,1, ,1, ,3
1933,AMHARA,EAST   GOJAM,ENEMAY,DEBERE GENET MELINA,Gemma,Removed,Male,59,Adult education or 1 year of education,1,1,,1,1,1,10.56,38.10,19072021,3,31,1,Removed,Removed,0,0,0, ,,1,4,0,1,,1,0,,,,2, ,1, ,1, ,4
1934,AMHARA,EAST   GOJAM,ENEMAY,DEBERE GENET MELINA,Gemma,Removed,Male,54,None/Illiterate,1,1,,1,1,1,10.55,38.11,19072021,3,37,1,Removed,Removed,Removed,0,0, ,,1,3,1,2,0,0,2,1,1,0,2, ,1, ,1, ,3
1935,AMHARA,EAST   GOJAM,ENEMAY,DEBERE GENET MELINA,Chebema,Removed,Male,38,None/Illiterate,1,1,,1,1,1,10.54,38.10,19072021,3,37,1,Removed,Removed,Removed,0,0, ,,1,2,1,2,0,0,0,,,,2, ,1, ,1, ,2
1936,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,Belehe (Makere),Removed,Male,55,None/Illiterate,1,1,,1,1,1,10.80,36.80,15072021,3,36,2, ,Removed,Removed,0,0, ,,1,3,1,0,0,,0,,,,9,AGEW,, ,1, ,3
1938,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,kunzina,Removed,Male,47,Adult education or 1 year of education,1,1,,1,1,1,10.80,36.80,16072021,3,36,1,Removed,Removed,0,0,0, ,,1,3,3,2,1,1,0,,,,2, ,1, ,1, ,3
1942,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,GASHUSTA,Removed,Male,65,None/Illiterate,1,1,,1,1,1,10.80,36.79,16072021,3,33,2, ,Removed,Removed,0,0, ,,1,2,0,1,,0,0,,,,2, ,, ,1, ,2
1944,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,TEGEDILO,Removed,Male,48,Adult education or 1 year of education,1,1,,1,1,1,10.80,36.79,15072021,3,3,1,Removed,Removed,0,0,0, ,,1,4,3,3,0,2,0,,,,9,AGEW,1, ,1, ,4
1945,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,Hailu Kinda,Removed,Male,56,None/Illiterate,1,1,,1,1,1,10.80,36.80,15072021,3,37,1,Removed,Removed,0,0,0, ,,1,5,1,1,1,1,1,1,0,0,9,AGEW,1, ,1, ,5
1947,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,Bilih(maker),Removed,Male,66,None/Illiterate,1,1,,1,1,1,10.80,36.79,15072021,3,3,1,Removed,Removed,0,0,0, ,,1,2,0,1,,1,0,,,,9,AGEW,1, ,1, ,2
1949,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,Tegedelo,Removed,Male,58,6,1,1,,1,1,1,10.80,36.79,15072021,3,31,1,Removed,Removed,Removed,Removed,0, ,,1,6,0,0,,,1,1,0,0,9,AGEW,1, ,1, ,6
1950,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,Gashuta,Removed,Male,44,None/Illiterate,1,1,,1,1,1,10.80,36.79,15072021,3,33,1,Removed,Removed,0,0,0, ,,1,3,1,2,1,0,0,,,,2, ,1, ,1, ,3
1951,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,DESHEKETA,Removed,Female,70,None/Illiterate,1,1,,1,1,1,10.80,36.79,15072021,3,36,1,Removed,Removed,0,0,0, ,,1,4,0,0,,,0,,,,9,AGEW,1, ,1, ,4
1952,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,MAKER,Removed,Male,70,Adult education or 1 year of education,1,1,,1,1,1,10.76,36.81,15072021,3,34,1,Removed,Removed,0,0,0, ,,1,3,0,1,,1,2,0,2,0,9,AGEW,1, ,1, ,3
1953,AMHARA,AWI,ANKASHA GUAGUSA,KUNIZENA FENASECH,Maker,Removed,Male,46,7,1,1,,1,1,1,10.80,36.79,15072021,3,31,1,Removed,Removed,Removed,0,0, ,,1,4,2,1,0,1,2,2,0,0,9,AGEW,1, ,1, ,4
1954,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Abadele Beret,Removed,Male,76,None/Illiterate,1,1,,1,1,1,9.64,39.44,02082021,3,31,1,Removed,Removed,Removed,0,0, ,,1,3,0,0,,,3,2,1,0,2, ,1, ,1, ,3
1955,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Kosoamba,Removed,Male,44,Adult education or 1 year of education,1,1,,1,1,1,9.63,39.43,02082021,3,31,1,Removed,Removed,Removed,0,0, ,,1,5,0,4,,3,0,,,,2, ,1, ,1, ,5
1957,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Facho,Removed,Male,55,Adult education or 1 year of education,1,1,,1,1,1,9.63,39.40,02082021,3,37,1,Removed,Removed,Removed,Removed,0, ,,1,3,2,1,0,0,1,1,0,0,2, ,1, ,1, ,3
1960,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Mesereta,Removed,Male,48,Adult education or 1 year of education,1,1,,1,1,1,9.66,39.48,02082021,3,34,1,Removed,Removed,Removed,Removed,0, ,,1,5,1,0,1,,0,,,,2, ,1, ,1, ,5
1961,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Facho,Removed,Male,54,3,1,1,,1,1,1,9.62,39.40,02082021,3,36,1,Removed,Removed,Removed,Removed,0, ,,1,2,0,2,,0,0,,,,2, ,1, ,1, ,2
1962,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Mesreta,Removed,Male,65,None/Illiterate,1,1,,1,1,1,9.63,39.42,02082021,3,34,1,Removed,Removed,0,0,0, ,,1,3,1,0,1,,0,,,,2, ,1, ,1, ,3
1963,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,KOSO AMBA,Removed,Male,62,Adult education or 1 year of education,1,1,,1,1,1,9.63,39.43,02082021,3,31,1,Removed,Removed,0,0,0, ,,1,5,1,2,1,2,0,,,,2, ,1, ,1, ,5
1965,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Enkulale koso,Removed,Male,55,Adult education or 1 year of education,1,1,,1,1,1,9.65,39.45,02082021,3,3,2, ,Removed,Removed,0,1,Removed,Removed,1,3,0,0,,,0,,,,2, ,, ,1, ,3
1966,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Facho,Removed,Female,28,10,1,1,,1,1,1,9.63,39.40,02082021,3,36,2, ,Removed,Removed,Removed,0, ,,1,4,0,0,,,0,,,,2, ,, ,1, ,4
1967,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Abadaleberete,Removed,Male,46,None/Illiterate,1,1,,1,1,1,9.64,39.43,02082021,3,3,1,Removed,Removed,0,0,0, ,,1,2,1,0,0,,0,,,,2, ,1, ,1, ,2
1968,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Aytamba,Removed,Male,66,None/Illiterate,1,1,,1,1,1,9.63,39.43,03082021,3,33,1,Removed,Removed,0,0,0, ,,1,3,0,0,,,0,,,,2, ,1, ,1, ,3
1969,AMHARA,NORTH SHOA,BASONA WERANA,ANGOLELA,Ayet Amba,Removed,Male,52,None/Illiterate,1,1,,1,1,1,9.63,39.43,02082021,3,33,1,Removed,Removed,0,0,0, ,,1,2,0,2,,2,0,,,,2, ,1, ,1, ,2
1975,AMHARA,EAST   GOJAM,HULETEJ ENESE,DEBRE TSEHAY,Serser,Removed,Male,60,None/Illiterate,1,1,,1,1,1,10.95,37.91,25072021,3,34,2, ,Removed,Removed,0,0, ,,1,1,0,1,,1,2,2,0,0,2, ,, ,1, ,1
1976,AMHARA,EAST   GOJAM,HULETEJ ENESE,DEBRE TSEHAY,Tachemender,Removed,Male,46,None/Illiterate,1,1,,1,1,1,10.89,37.87,25072021,3,31,1,Removed,Removed,0,0,0, ,,1,4,0,2,,2,0,,,,2, ,1, ,1, ,4
1978,AMHARA,EAST   GOJAM,HULETEJ ENESE,DEBRE TSEHAY,Lay Mender,Removed,Male,36,4,1,1,,1,1,1,10.89,37.87,24072021,3,33,1,Removed,Removed,0,0,0, ,,1,2,3,1,2,1,0,,,,2, ,1, ,1, ,2
1980,AMHARA,EAST   GOJAM,HULETEJ ENESE,DEBRE TSEHAY,Cherkose (tach mender),Removed,Male,38,None/Illiterate,1,1,,1,1,1,10.89,37.87,25072021,3,31,1,Removed,Removed,Removed,0,0, ,,1,2,1,1,0,0,0,,,,2, ,1, ,1, ,2
1991,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Weyra,Removed,Male,42,None/Illiterate,1,1,,1,1,1,10.69,38.26,21072021,3,3,1,Removed,Removed,Removed,0,0, ,,1,4,0,0,,,0,,,,2, ,1, ,1, ,4
1992,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Goal,Removed,Male,44,None/Illiterate,1,1,,1,1,1,10.87,38.28,21072021,3,34,1,Removed,Removed,0,0,0, ,,1,2,1,0,0,,0,,,,2, ,1, ,1, ,2
1993,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Weyra,Removed,Male,40,None/Illiterate,1,1,,1,1,1,10.69,38.26,21072021,3,3,1,Removed,Removed,Removed,0,0, ,,1,3,1,2,1,1,0,,,,2, ,2, ,2, ,3
1994,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Gole,Removed,Male,35,None/Illiterate,1,1,,1,1,1,10.88,38.26,21072021,3,34,1,Removed,Removed,0,0,0, ,,1,3,1,0,1,,0,,,,2, ,1, ,1, ,3
1995,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Addis Amba,Removed,Male,59,Adult education or 1 year of education,1,1,,1,1,1,10.68,38.23,21072021,3,33,1,Removed,Removed,0,0,0, ,,1,2,2,1,2,0,0,,,,2, ,1, ,1, ,2
1996,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Wukima,Removed,Male,44,Adult education or 1 year of education,1,1,,1,1,1,10.67,38.27,21072021,3,37,1,Removed,Removed,Removed,0,0, ,,1,5,2,3,1,1,0,,,,2, ,1, ,1, ,5
1997,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Weyra,Removed,Male,73,None/Illiterate,1,1,,1,1,1,10.69,38.25,21072021,3,36,1,Removed,Removed,0,0,0, ,,1,2,0,0,,,0,,,,2, ,1, ,1, ,2
1999,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Yumat Marigam,Removed,Male,64,None/Illiterate,1,1,,1,1,1,10.69,38.25,21072021,3,36,1,Removed,Removed,0,0,0, ,,1,2,0,0,,,0,,,,2, ,1, ,1, ,2
2000,AMHARA,EAST   GOJAM,ENARJ ENAWGA,GULWIKIMA,Wakima,Removed,Male,56,4,1,1,,1,1,1,10.67,38.27,21072021,3,31,1,Removed,Removed,Removed,0,0, ,,1,3,1,0,1,,2,2,0,0,2, ,1, ,1, ,3
2020,AMHARA,EAST   GOJAM,ENEMAY,MAHIBER  BIRHAN,Girargie,Removed,Male,66,Adult education or 1 year of education,1,1,,1,1,1,10.38,38.16,20072021,3,34,1,Removed,Removed,Removed,0,0, ,,1,6,1,0,1,,1,0,1,0,2, ,1, ,1, ,6
2021,AMHARA,EAST   GOJAM,ENEMAY,MAHIBER  BIRHAN,Gognam,Removed,Male,42,None/Illiterate,1,1,,1,1,1,10.39,38.16,20072021,3,3,1,Removed,Removed,0,0,0, ,,1,4,1,1,0,1,0,,,,2, ,1, ,1, ,4
2023,AMHARA,EAST   GOJAM,ENEMAY,MAHIBER  BIRHAN,Merenegn,Removed,Male,41,None/Illiterate,1,1,,1,1,1,10.39,38.16,20072021,3,31,1,Removed,Removed,Removed,0,0, ,,1,4,2,0,2,,0,,,,2, ,1, ,1, ,4
2025,AMHARA,EAST   GOJAM,ENEMAY,MAHIBER  BIRHAN,Mereregn,Removed,Male,44,Adult education or 1 year of education,1,1,,1,1,1,10.39,38.16,20072021,3,31,1,Removed,Removed,Removed,Removed,0, ,,1,3,1,1,0,0,2,2,0,0,2, ,1, ,1, ,3
2026,AMHARA,EAST   GOJAM,ENEMAY,MAHIBER  BIRHAN,Yetnora,Removed,Male,48,3,1,1,,1,1,1,10.40,38.16,20072021,3,37,1,Removed,Removed,0,0,0, ,,1,3,2,1,1,0,1,1,0,0,2, ,1, ,1, ,3
2027,AMHARA,EAST   GOJAM,ENEMAY,MAHIBER  BIRHAN,Arogeamba,Removed,Male,52,6,1,1,,1,1,1,10.40,38.17,20072021,3,34,1,Removed,Removed,Removed,0,0, ,,1,4,0,0,,,0,,,,2, ,1, ,1, ,4
2031,AMHARA,EAST   GOJAM,ENEMAY,MAHIBER  BIRHAN,Yetnara,Removed,Male,46,None/Illiterate,1,1,,1,1,1,10.41,38.16,20072021,3,37,1,Removed,Removed,0,0,0, ,,1,4,2,2,0,1,0,,,,2, ,1, ,1, ,4
