HH_Id,Info_Src_Name,Info_Access_Yn,NoInfo_Access_Rsn,NoInfo_Access_Rsn_Othr,Info_Access_Decision
85,2,2,, ,2
85,3,3,99, ,
85,4,99,, ,
85,5,99,, ,
85,6,99,, ,
86,1,3,3, ,
86,2,2,, ,1
86,3,3,5, ,
86,4,2,, ,1
86,5,3,6, ,
86,6,3,6, ,
87,1,3,1, ,
87,2,3,3, ,
87,3,3,2, ,
87,4,3,2, ,
87,5,3,2, ,
87,6,3,2, ,
88,1,3,4, ,
88,2,3,1, ,
88,3,99,, ,
88,4,99,, ,
88,5,99,, ,
88,6,99,, ,
90,1,1,, ,2
90,2,1,, ,2
90,3,3,2, ,
90,4,3,2, ,
90,5,3,2, ,
90,6,3,2, ,
95,1,1,, ,2
95,2,1,, ,2
95,3,3,2, ,
95,4,3,2, ,
95,5,3,2, ,
95,6,3,2, ,
97,1,3,2, ,
97,2,3,2, ,
97,3,99,, ,
97,4,99,, ,
97,5,99,, ,
97,6,99,, ,
104,1,99,, ,
104,2,99,, ,
104,3,99,, ,
104,4,99,, ,
104,5,99,, ,
104,6,99,, ,
105,1,99,, ,
105,2,2,, ,2
105,3,99,, ,
105,4,3,2, ,
105,5,99,, ,
105,6,99,, ,
106,1,2,, ,1
106,2,2,, ,1
106,3,2,, ,1
106,4,2,, ,1
106,5,2,, ,1
106,6,2,, ,1
107,1,3,2, ,
107,2,3,1, ,
107,3,2,, ,1
107,4,2,, ,1
107,5,2,, ,1
107,6,3,5, ,
108,1,1,, ,2
108,2,2,, ,2
108,3,3,2, ,
108,4,3,2, ,
108,5,3,2, ,
108,6,3,2, ,
109,1,99,, ,
109,2,99,, ,
109,3,99,, ,
109,4,99,, ,
109,5,99,, ,
109,6,99,, ,
110,1,99,, ,
110,2,99,, ,
110,3,99,, ,
110,4,99,, ,
110,5,99,, ,
110,6,99,, ,
111,1,2,, ,2
111,2,2,, ,2
111,3,3,2, ,
111,4,3,2, ,
111,5,3,2, ,
111,6,3,2, ,
112,1,99,, ,
112,2,99,, ,
112,3,99,, ,
112,4,99,, ,
112,5,99,, ,
112,6,99,, ,
113,1,2,, ,2
113,2,2,, ,2
113,3,3,2, ,
113,4,3,2, ,
113,5,3,2, ,
113,6,3,2, ,
127,1,2,, ,2
127,2,2,, ,2
127,3,3,1, ,
127,4,3,2, ,
127,5,3,1, ,
127,6,3,2, ,
128,1,2,, ,2
128,2,2,, ,2
128,3,3,2, ,
128,4,3,2, ,
128,5,3,1, ,
128,6,3,1, ,
130,1,2,, ,2
130,2,2,, ,2
130,3,99,, ,
130,4,99,, ,
130,5,99,, ,
130,6,99,, ,
131,1,3,1, ,
131,2,2,, ,2
131,3,3,1, ,
131,4,3,1, ,
131,5,3,1, ,
131,6,3,1, ,
132,1,1,, ,2
132,2,1,, ,2
132,3,1,, ,2
132,4,99,, ,
132,5,99,, ,
132,6,99,, ,
133,1,1,, ,1
133,2,1,, ,1
133,3,3,2, ,
133,4,3,1, ,
133,5,3,2, ,
133,6,3,2, ,
134,1,1,, ,2
134,2,1,, ,2
134,3,3,2, ,
134,4,3,2, ,
134,5,3,2, ,
134,6,3,1, ,
135,1,1,, ,2
135,2,1,, ,2
135,3,99,, ,
135,4,99,, ,
135,5,99,, ,
135,6,99,, ,
136,1,99,, ,
136,2,99,, ,
136,3,99,, ,
136,4,99,, ,
136,5,99,, ,
136,6,99,, ,
137,1,2,, ,2
137,2,2,, ,2
137,3,99,, ,
137,4,99,, ,
137,5,99,, ,
137,6,99,, ,
138,1,3,3, ,
138,2,3,5, ,
138,3,3,2, ,
138,4,3,3, ,
138,5,3,2, ,
138,6,3,2, ,
139,1,99,, ,
139,2,99,, ,
139,3,99,, ,
139,4,99,, ,
139,5,99,, ,
139,6,99,, ,
140,1,99,, ,
140,2,99,, ,
140,3,99,, ,
140,4,99,, ,
140,5,99,, ,
140,6,99,, ,
141,1,3,4, ,
141,2,3,3, ,
141,3,3,2, ,
141,4,3,3, ,
141,5,3,2, ,
141,6,3,4, ,
143,1,1,, ,1
143,2,1,, ,1
143,3,3,2, ,
143,4,3,2, ,
143,5,3,2, ,
143,6,3,2, ,
144,1,2,, ,2
144,2,99,, ,
144,3,99,, ,
144,4,99,, ,
144,5,99,, ,
144,6,99,, ,
211,1,2,, ,2
211,2,2,, ,2
211,3,99,, ,
211,4,99,, ,
211,5,99,, ,
211,6,99,, ,
212,1,1,, ,2
212,2,99,, ,
212,3,99,, ,
212,4,3,2, ,
212,5,99,, ,
212,6,99,, ,
215,1,2,, ,1
215,2,2,, ,1
215,3,3,1, ,
215,4,3,2, ,
215,5,3,1, ,
215,6,3,2, ,
216,1,99,, ,
216,2,2,, ,2
216,3,99,, ,
216,4,3,2, ,
216,5,99,, ,
216,6,99,, ,
217,1,99,, ,
217,2,99,, ,
217,3,99,, ,
217,4,99,, ,
217,5,99,, ,
217,6,99,, ,
218,1,99,, ,
218,2,99,, ,
218,3,99,, ,
218,4,99,, ,
218,5,99,, ,
218,6,99,, ,
220,1,1,, ,2
220,2,1,, ,2
220,3,3,5, ,
220,4,99,, ,
220,5,99,, ,
220,6,99,, ,
222,1,99,, ,
222,2,99,, ,
222,3,99,, ,
222,4,99,, ,
222,5,99,, ,
222,6,99,, ,
223,1,99,, ,
223,2,99,, ,
223,3,99,, ,
223,4,99,, ,
223,5,99,, ,
223,6,99,, ,
224,1,99,, ,
224,2,99,, ,
224,3,99,, ,
224,4,99,, ,
224,5,99,, ,
224,6,99,, ,
225,1,2,, ,1
225,2,2,, ,1
225,3,3,1, ,
225,4,3,2, ,
225,5,3,1, ,
225,6,3,1, ,
227,1,3,1, ,
227,2,3,1, ,
227,3,3,1, ,
227,4,3,1, ,
227,5,3,1, ,
227,6,3,1, ,
228,1,3,1, ,
228,2,3,1, ,
228,3,3,1, ,
228,4,3,2, ,
228,5,3,1, ,
228,6,3,2, ,
421,1,3,1, ,
421,2,2,, ,2
421,3,2,, ,2
421,4,3,1, ,
421,5,99,, ,
421,6,99,, ,
422,1,3,6, ,
422,2,3,3, ,
422,3,3,4, ,
422,4,3,4, ,
422,5,3,4, ,
422,6,3,5, ,
423,1,1,, ,2
423,2,1,, ,2
423,3,3,1, ,
423,4,3,2, ,
423,5,2,, ,1
423,6,2,, ,2
424,1,99,, ,
424,2,99,, ,
424,3,99,, ,
424,4,99,, ,
424,5,99,, ,
424,6,99,, ,
425,1,3,2, ,
425,2,3,1, ,
425,3,3,2, ,
425,4,3,1, ,
425,5,3,1, ,
425,6,3,1, ,
426,1,3,99, ,
426,2,2,, ,2
426,3,3,2, ,
426,4,3,5, ,
426,5,3,5, ,
426,6,3,5, ,
427,1,3,4, ,
427,2,3,3, ,
427,3,3,4, ,
427,4,3,3, ,
427,5,3,4, ,
427,6,3,4, ,
428,1,1,, ,1
428,2,1,, ,1
428,3,2,, ,1
428,4,3,1, ,
428,5,2,, ,1
428,6,3,1, ,
429,1,1,, ,2
429,2,1,, ,2
429,3,99,, ,
429,4,99,, ,
429,5,99,, ,
429,6,99,, ,
430,1,3,2, ,
430,2,3,2, ,
430,3,3,1, ,
430,4,3,1, ,
430,5,3,1, ,
430,6,3,1, ,
431,1,99,, ,
431,2,99,, ,
431,3,99,, ,
431,4,99,, ,
431,5,99,, ,
431,6,99,, ,
432,1,3,2, ,
432,2,3,2, ,
432,3,3,4, ,
432,4,3,1, ,
432,5,3,3, ,
432,6,3,3, ,
433,1,1,, ,3
433,2,1,, ,3
433,3,99,, ,
433,4,99,, ,
433,5,99,, ,
433,6,3,1, ,
434,1,2,, ,2
434,2,2,, ,2
434,3,99,, ,
434,4,99,, ,
434,5,99,, ,
434,6,99,, ,
435,1,2,, ,1
435,2,3,1, ,
435,3,3,1, ,
435,4,3,1, ,
435,5,2,, ,1
435,6,3,1, ,
436,1,3,4, ,
436,2,3,3, ,
436,3,3,3, ,
436,4,3,4, ,
436,5,3,4, ,
436,6,3,4, ,
454,1,3,1, ,
454,2,2,, ,1
454,3,3,2, ,
454,4,3,2, ,
454,5,3,1, ,
454,6,3,2, ,
455,1,3,2, ,
455,2,3,1, ,
455,3,3,2, ,
455,4,3,3, ,
455,5,3,1, ,
455,6,3,6, ,
456,1,1,, ,2
456,2,1,, ,2
456,3,3,2, ,
456,4,3,2, ,
456,5,3,2, ,
456,6,3,1, ,
457,1,3,3, ,
457,2,3,1, ,
457,3,3,5, ,
457,4,3,1, ,
457,5,3,6, ,
457,6,3,6, ,
458,1,99,, ,
458,2,99,, ,
458,3,99,, ,
458,4,99,, ,
458,5,1,, ,2
458,6,99,, ,
459,1,99,, ,
459,2,99,, ,
459,3,99,, ,
459,4,99,, ,
459,5,99,, ,
459,6,99,, ,
460,1,1,, ,2
460,2,1,, ,2
460,3,3,2, ,
460,4,3,2, ,
460,5,3,2, ,
460,6,3,2, ,
461,1,1,, ,2
461,2,1,, ,2
461,3,3,2, ,
461,4,3,2, ,
461,5,3,2, ,
461,6,3,1, ,
462,1,1,, ,2
462,2,1,, ,2
462,3,3,2, ,
462,4,3,2, ,
462,5,3,2, ,
462,6,3,1, ,
463,1,99,, ,
463,2,99,, ,
463,3,99,, ,
463,4,99,, ,
463,5,99,, ,
463,6,99,, ,
464,1,1,, ,2
464,2,1,, ,2
464,3,3,2, ,
464,4,3,2, ,
464,5,3,2, ,
464,6,3,1, ,
465,1,3,1, ,
465,2,3,4, ,
465,3,3,3, ,
465,4,3,5, ,
465,5,3,2, ,
465,6,3,4, ,
466,1,99,, ,
466,2,99,, ,
466,3,99,, ,
466,4,99,, ,
466,5,99,, ,
466,6,99,, ,
467,1,99,, ,
467,2,99,, ,
467,3,99,, ,
467,4,99,, ,
467,5,99,, ,
467,6,99,, ,
468,1,99,, ,
468,2,99,, ,
468,3,99,, ,
468,4,99,, ,
468,5,99,, ,
468,6,99,, ,
469,1,3,1, ,
469,2,3,2, ,
469,3,3,1, ,
469,4,3,2, ,
469,5,3,3, ,
469,6,3,2, ,
470,1,3,1, ,
470,2,3,2, ,
470,3,3,6, ,
470,4,3,2, ,
470,5,3,2, ,
470,6,3,1, ,
471,1,1,, ,2
471,2,1,, ,2
471,3,3,2, ,
471,4,3,2, ,
471,5,3,2, ,
471,6,3,1, ,
544,1,2,, ,2
544,2,2,, ,2
544,3,3,99, ,
544,4,99,, ,
544,5,99,, ,
544,6,3,1, ,
545,1,1,, ,1
545,2,1,, ,1
545,3,3,2, ,
545,4,3,2, ,
545,5,3,2, ,
545,6,3,1, ,
547,1,3,2, ,
547,2,3,3, ,
547,3,3,4, ,
547,4,3,4, ,
547,5,3,3, ,
547,6,3,4, ,
548,1,1,, ,2
548,2,99,, ,
548,3,99,, ,
548,4,99,, ,
548,5,99,, ,
548,6,99,, ,
549,1,2,, ,1
549,2,3,3, ,
549,3,2,, ,1
549,4,3,4, ,
549,5,3,3, ,
549,6,3,3, ,
550,1,2,, ,1
550,2,2,, ,1
550,3,3,99, ,
550,4,99,, ,
550,5,99,, ,
550,6,99,, ,
552,1,2,, ,2
552,2,99,, ,
552,3,1,, ,2
552,4,99,, ,
552,5,1,, ,2
552,6,99,, ,
553,1,3,2, ,
553,2,3,4, ,
553,3,3,3, ,
553,4,3,3, ,
553,5,3,5, ,
553,6,3,3, ,
554,1,1,, ,2
554,2,1,, ,2
554,3,3,2, ,
554,4,3,2, ,
554,5,3,2, ,
554,6,3,2, ,
555,1,1,, ,2
555,2,1,, ,2
555,3,99,, ,
555,4,3,2, ,
555,5,99,, ,
555,6,99,, ,
556,1,2,, ,2
556,2,2,, ,2
556,3,3,2, ,
556,4,3,2, ,
556,5,3,1, ,
556,6,3,2, ,
558,1,1,, ,2
558,2,1,, ,2
558,3,2,, ,2
558,4,3,2, ,
558,5,99,, ,
558,6,99,, ,
559,1,1,, ,1
559,2,1,, ,1
559,3,3,2, ,
559,4,3,2, ,
559,5,3,2, ,
559,6,3,2, ,
651,1,3,1, ,
651,2,3,3, ,
651,3,3,4, ,
651,4,3,4, ,
651,5,3,5, ,
651,6,3,4, ,
652,1,3,5, ,
652,2,3,5, ,
652,3,3,4, ,
652,4,3,4, ,
652,5,3,4, ,
652,6,3,4, ,
653,1,2,, ,2
653,2,2,, ,2
653,3,3,1, ,
653,4,3,99, ,
653,5,3,99, ,
653,6,3,3, ,
654,1,1,, ,2
654,2,1,, ,2
654,3,3,2, ,
654,4,3,2, ,
654,5,3,2, ,
654,6,3,1, ,
656,1,2,, ,2
656,2,2,, ,2
656,3,3,1, ,
656,4,3,4, ,
656,5,3,99, ,
656,6,99,, ,
657,1,1,, ,2
657,2,1,, ,2
657,3,99,, ,
657,4,99,, ,
657,5,99,, ,
657,6,3,6, ,
658,1,1,, ,2
658,2,1,, ,2
658,3,99,, ,
658,4,99,, ,
658,5,99,, ,
658,6,3,6, ,
659,1,2,, ,2
659,2,2,, ,2
659,3,2,, ,1
659,4,3,2, ,
659,5,3,2, ,
659,6,3,1, ,
660,1,1,, ,2
660,2,3,1, ,
660,3,3,2, ,
660,4,3,2, ,
660,5,3,2, ,
660,6,3,2, ,
662,1,2,, ,2
662,2,2,, ,2
662,3,3,3, ,
662,4,3,2, ,
662,5,3,2, ,
662,6,3,1, ,
664,1,2,, ,4
664,2,2,, ,4
664,3,2,, ,4
664,4,3,2, ,
664,5,3,2, ,
664,6,3,2, ,
665,1,2,, ,2
665,2,2,, ,2
665,3,3,99, ,
665,4,99,, ,
665,5,99,, ,
665,6,99,, ,
667,1,2,, ,3
667,2,99,, ,
667,3,99,, ,
667,4,99,, ,
667,5,99,, ,
667,6,99,, ,
668,1,1,, ,2
668,2,1,, ,2
668,3,3,2, ,
668,4,3,2, ,
668,5,3,2, ,
668,6,3,1, ,
670,1,3,1, ,
670,2,3,1, ,
670,3,3,1, ,
670,4,3,1, ,
670,5,3,1, ,
670,6,3,1, ,
671,1,2,, ,2
671,2,3,1, ,
671,3,3,2, ,
671,4,3,2, ,
671,5,3,2, ,
671,6,3,2, ,
672,1,2,, ,1
672,2,3,2, ,
672,3,2,, ,1
672,4,3,1, ,
672,5,3,1, ,
672,6,3,1, ,
673,1,2,, ,1
673,2,3,2, ,
673,3,2,, ,1
673,4,3,2, ,
673,5,3,1, ,
673,6,3,2, ,
674,1,2,, ,2
674,2,2,, ,2
674,3,3,2, ,
674,4,3,2, ,
674,5,3,2, ,
674,6,3,2, ,
675,1,2,, ,2
675,2,99,, ,
675,3,99,, ,
675,4,99,, ,
675,5,99,, ,
675,6,99,, ,
676,1,3,3, ,
676,2,2,, ,1
676,3,3,3, ,
676,4,3,3, ,
676,5,3,3, ,
676,6,3,2, ,
677,1,3,99, ,
677,2,3,1, ,
677,3,99,, ,
677,4,3,1, ,
677,5,3,1, ,
677,6,3,1, ,
678,1,1,, ,2
678,2,1,, ,2
678,3,3,1, ,
678,4,3,1, ,
678,5,3,3, ,
678,6,3,4, ,
679,1,99,, ,
679,2,99,, ,
679,3,99,, ,
679,4,99,, ,
679,5,99,, ,
679,6,99,, ,
680,1,3,1, ,
680,2,3,99, ,
680,3,3,4, ,
680,4,3,1, ,
680,5,3,1, ,
680,6,3,4, ,
681,1,2,, ,2
681,2,3,99, ,
681,3,3,1, ,
681,4,3,1, ,
681,5,3,3, ,
681,6,3,99, ,
682,1,1,, ,2
682,2,1,, ,2
682,3,3,1, ,
682,4,3,99, ,
682,5,3,4, ,
682,6,3,6, ,
683,1,99,, ,
683,2,99,, ,
683,3,99,, ,
683,4,99,, ,
683,5,99,, ,
683,6,99,, ,
684,1,1,, ,2
684,2,2,, ,2
684,3,3,2, ,
684,4,3,2, ,
684,5,3,2, ,
684,6,3,2, ,
685,1,99,, ,
685,2,99,, ,
685,3,99,, ,
685,4,99,, ,
685,5,99,, ,
685,6,99,, ,
686,1,1,, ,2
686,2,1,, ,2
686,3,3,1, ,
686,4,3,2, ,
686,5,3,1, ,
686,6,3,1, ,
687,1,99,, ,
687,2,99,, ,
687,3,3,2, ,
687,4,3,2, ,
687,5,3,2, ,
687,6,3,1, ,
689,1,3,1, ,
689,2,2,, ,1
689,3,3,3, ,
689,4,3,1, ,
689,5,3,2, ,
689,6,3,2, ,
690,1,1,, ,2
690,2,2,, ,1
690,3,3,2, ,
690,4,3,2, ,
690,5,3,2, ,
690,6,3,2, ,
691,1,99,, ,
691,2,99,, ,
691,3,99,, ,
691,4,99,, ,
691,5,99,, ,
691,6,99,, ,
692,1,3,1, ,
692,2,3,3, ,
692,3,3,3, ,
692,4,2,, ,1
692,5,2,, ,1
692,6,3,3, ,
693,1,1,, ,1
693,2,1,, ,1
693,3,3,2, ,
693,4,3,2, ,
693,5,3,2, ,
693,6,3,2, ,
694,1,99,, ,
694,2,99,, ,
694,3,99,, ,
694,4,99,, ,
694,5,99,, ,
694,6,99,, ,
695,1,3,2, ,
695,2,3,2, ,
695,3,3,1, ,
695,4,3,3, ,
695,5,3,5, ,
695,6,3,2, ,
696,1,1,, ,2
696,2,2,, ,5
696,3,3,2, ,
696,4,3,2, ,
696,5,3,2, ,
696,6,3,2, ,
697,1,99,, ,
697,2,99,, ,
697,3,99,, ,
697,4,99,, ,
697,5,1,, ,2
697,6,99,, ,
698,1,3,1, ,
698,2,3,1, ,
698,3,3,3, ,
698,4,3,3, ,
698,5,3,3, ,
698,6,3,6, ,
699,1,1,, ,2
699,2,2,, ,2
699,3,3,2, ,
699,4,3,2, ,
699,5,3,2, ,
699,6,3,2, ,
700,1,3,3, ,
700,2,3,3, ,
700,3,3,3, ,
700,4,3,6, ,
700,5,3,3, ,
700,6,3,3, ,
701,1,3,3, ,
701,2,3,1, ,
701,3,3,5, ,
701,4,3,2, ,
701,5,3,3, ,
701,6,3,3, ,
702,1,1,, ,1
702,2,1,, ,1
702,3,3,2, ,
702,4,3,2, ,
702,5,3,2, ,
702,6,3,2, ,
703,1,3,2, ,
703,2,3,2, ,
703,3,3,2, ,
703,4,3,3, ,
703,5,3,2, ,
703,6,3,4, ,
705,1,99,, ,
705,2,99,, ,
705,3,99,, ,
705,4,99,, ,
705,5,99,, ,
705,6,99,, ,
706,1,99,, ,
706,2,99,, ,
706,3,99,, ,
706,4,99,, ,
706,5,99,, ,
706,6,99,, ,
708,1,1,, ,2
708,2,1,, ,2
708,3,3,2, ,
708,4,3,2, ,
708,5,3,2, ,
708,6,3,1, ,
709,1,3,3, ,
709,2,3,2, ,
709,3,3,2, ,
709,4,3,3, ,
709,5,3,3, ,
709,6,3,6, ,
711,1,3,1, ,
711,2,3,2, ,
711,3,3,4, ,
711,4,3,6, ,
711,5,3,3, ,
711,6,3,2, ,
712,1,1,, ,2
712,2,1,, ,2
712,3,3,2, ,
712,4,3,2, ,
712,5,3,2, ,
712,6,3,1, ,
714,1,1,, ,2
714,2,1,, ,2
714,3,3,2, ,
714,4,3,2, ,
714,5,3,2, ,
714,6,3,1, ,
715,1,1,, ,2
715,2,1,, ,2
715,3,3,2, ,
715,4,3,2, ,
715,5,3,2, ,
715,6,3,2, ,
716,1,99,, ,
716,2,99,, ,
716,3,99,, ,
716,4,99,, ,
716,5,99,, ,
716,6,99,, ,
717,1,99,, ,
717,2,99,, ,
717,3,99,, ,
717,4,99,, ,
717,5,99,, ,
717,6,99,, ,
817,1,1,, ,2
817,2,1,, ,2
817,3,3,2, ,
817,4,3,2, ,
817,5,3,2, ,
817,6,3,1, ,
818,1,3,1, ,
818,2,3,2, ,
818,3,3,3, ,
818,4,3,3, ,
818,5,3,3, ,
818,6,3,5, ,
819,1,1,, ,2
819,2,99,, ,
819,3,99,, ,
819,4,99,, ,
819,5,1,, ,2
819,6,99,, ,
820,1,1,, ,2
820,2,99,, ,
820,3,99,, ,
820,4,99,, ,
820,5,99,, ,
820,6,99,, ,
822,1,1,, ,1
822,2,1,, ,1
822,3,3,2, ,
822,4,3,2, ,
822,5,3,2, ,
822,6,3,1, ,
823,1,2,, ,2
823,2,2,, ,2
823,3,3,2, ,
823,4,3,2, ,
823,5,3,2, ,
823,6,3,2, ,
824,1,99,, ,
824,2,99,, ,
824,3,99,, ,
824,4,99,, ,
824,5,99,, ,
824,6,99,, ,
826,1,99,, ,
826,2,99,, ,
826,3,99,, ,
826,4,99,, ,
826,5,99,, ,
826,6,99,, ,
827,1,1,, ,2
827,2,2,, ,2
827,3,3,2, ,
827,4,3,2, ,
827,5,3,2, ,
827,6,3,2, ,
829,1,1,, ,2
829,2,1,, ,2
829,3,3,2, ,
829,4,3,2, ,
829,5,3,2, ,
829,6,3,1, ,
830,1,1,, ,2
830,2,1,, ,2
830,3,3,2, ,
830,4,3,2, ,
830,5,3,2, ,
830,6,3,1, ,
831,1,1,, ,2
831,2,1,, ,2
831,3,3,2, ,
831,4,3,2, ,
831,5,3,2, ,
831,6,3,1, ,
832,1,3,1, ,
832,2,3,1, ,
832,3,3,4, ,
832,4,3,5, ,
832,5,3,6, ,
832,6,3,6, ,
833,1,3,1, ,
833,2,3,2, ,
833,3,3,1, ,
833,4,3,6, ,
833,5,3,5, ,
833,6,3,3, ,
871,1,2,, ,2
871,2,2,, ,2
871,3,3,2, ,
871,4,3,2, ,
871,5,3,2, ,
871,6,3,2, ,
872,1,1,, ,2
872,2,99,, ,
872,3,1,, ,2
872,4,99,, ,
872,5,1,, ,2
872,6,99,, ,
873,1,2,, ,2
873,2,2,, ,2
873,3,3,1, ,
873,4,3,2, ,
873,5,3,2, ,
873,6,3,2, ,
874,1,2,, ,3
874,2,2,, ,3
874,3,3,3, ,
874,4,99,, ,
874,5,1,, ,1
874,6,3,3, ,
875,1,1,, ,1
875,2,1,, ,1
875,3,3,2, ,
875,4,3,2, ,
875,5,3,2, ,
875,6,3,2, ,
876,1,2,, ,2
876,2,2,, ,2
876,3,99,, ,
876,4,3,1, ,
876,5,3,99, ,
876,6,99,, ,
877,1,1,, ,2
877,2,1,, ,2
877,3,3,1, ,
877,4,3,2, ,
877,5,3,2, ,
877,6,3,2, ,
878,1,1,, ,2
878,2,1,, ,2
878,3,99,, ,
878,4,99,, ,
878,5,99,, ,
878,6,99,, ,
879,1,99,, ,
879,2,99,, ,
879,3,99,, ,
879,4,99,, ,
879,5,99,, ,
879,6,99,, ,
880,1,2,, ,2
880,2,2,, ,1
880,3,99,, ,
880,4,99,, ,
880,5,99,, ,
880,6,99,, ,
881,1,1,, ,2
881,2,1,, ,2
881,3,3,1, ,
881,4,3,2, ,
881,5,3,1, ,
881,6,3,2, ,
882,1,3,2, ,
882,2,3,2, ,
882,3,3,6, ,
882,4,3,2, ,
882,5,3,3, ,
882,6,3,3, ,
883,1,3,2, ,
883,2,3,4, ,
883,3,3,4, ,
883,4,3,4, ,
883,5,3,3, ,
883,6,3,6, ,
884,1,1,, ,2
884,2,1,, ,2
884,3,99,, ,
884,4,99,, ,
884,5,99,, ,
884,6,99,, ,
885,1,99,, ,
885,2,99,, ,
885,3,99,, ,
885,4,99,, ,
885,5,99,, ,
885,6,99,, ,
886,1,1,, ,2
886,2,1,, ,2
886,3,1,, ,2
886,4,99,, ,
886,5,99,, ,
886,6,99,, ,
887,1,2,, ,2
887,2,2,, ,2
887,3,3,1, ,
887,4,3,2, ,
887,5,3,2, ,
887,6,3,1, ,
888,1,2,, ,2
888,2,2,, ,2
888,3,3,1, ,
888,4,99,, ,
888,5,3,2, ,
888,6,99,, ,
889,1,1,, ,2
889,2,1,, ,2
889,3,99,, ,
889,4,99,, ,
889,5,99,, ,
889,6,99,, ,
890,1,2,, ,2
890,2,3,1, ,
890,3,3,2, ,
890,4,3,2, ,
890,5,3,2, ,
890,6,3,1, ,
891,1,3,3, ,
891,2,3,4, ,
891,3,3,1, ,
891,4,3,3, ,
891,5,3,2, ,
891,6,3,3, ,
892,1,3,1, ,
892,2,3,3, ,
892,3,3,1, ,
892,4,3,2, ,
892,5,3,2, ,
892,6,3,4, ,
893,1,1,, ,2
893,2,99,, ,
893,3,99,, ,
893,4,99,, ,
893,5,99,, ,
893,6,99,, ,
894,1,99,, ,
894,2,99,, ,
894,3,99,, ,
894,4,99,, ,
894,5,99,, ,
894,6,99,, ,
895,1,1,, ,2
895,2,1,, ,2
895,3,3,1, ,
895,4,3,2, ,
895,5,3,2, ,
895,6,3,1, ,
896,1,1,, ,2
896,2,1,, ,2
896,3,3,2, ,
896,4,3,2, ,
896,5,3,2, ,
896,6,3,2, ,
897,1,99,, ,
897,2,99,, ,
897,3,99,, ,
897,4,99,, ,
897,5,99,, ,
897,6,99,, ,
899,1,1,, ,1
899,2,1,, ,1
899,3,3,1, ,
899,4,3,2, ,
899,5,3,1, ,
899,6,3,5, ,
900,1,1,, ,2
900,2,1,, ,2
900,3,99,, ,
900,4,99,, ,
900,5,99,, ,
900,6,99,, ,
901,1,1,, ,2
901,2,99,, ,
901,3,99,, ,
901,4,99,, ,
901,5,99,, ,
901,6,99,, ,
902,1,2,, ,2
902,2,2,, ,2
902,3,3,1, ,
902,4,3,2, ,
902,5,3,6, ,
902,6,3,2, ,
903,1,1,, ,2
903,2,1,, ,2
903,3,99,, ,
903,4,3,2, ,
903,5,99,, ,
903,6,99,, ,
904,1,2,, ,2
904,2,2,, ,2
904,3,99,, ,
904,4,99,, ,
904,5,99,, ,
904,6,99,, ,
905,1,99,, ,
905,2,99,, ,
905,3,99,, ,
905,4,99,, ,
905,5,99,, ,
905,6,99,, ,
906,1,2,, ,2
906,2,2,, ,2
906,3,3,2, ,
906,4,3,2, ,
906,5,3,2, ,
906,6,3,2, ,
907,1,99,, ,
907,2,99,, ,
907,3,99,, ,
907,4,99,, ,
907,5,1,, ,2
907,6,99,, ,
908,1,1,, ,2
908,2,99,, ,
908,3,1,, ,2
908,4,99,, ,
908,5,1,, ,2
908,6,99,, ,
910,1,99,, ,
910,2,99,, ,
910,3,99,, ,
910,4,99,, ,
910,5,1,, ,2
910,6,99,, ,
911,1,99,, ,
911,2,99,, ,
911,3,1,, ,2
911,4,99,, ,
911,5,1,, ,2
911,6,99,, ,
912,1,3,3, ,
912,2,3,3, ,
912,3,3,3, ,
912,4,3,1, ,
912,5,3,1, ,
912,6,3,1, ,
913,1,3,1, ,
913,2,3,3, ,
913,3,3,1, ,
913,4,3,6, ,
913,5,3,1, ,
913,6,3,2, ,
914,1,1,, ,1
914,2,1,, ,1
914,3,3,2, ,
914,4,3,2, ,
914,5,3,2, ,
914,6,3,1, ,
915,1,1,, ,2
915,2,1,, ,2
915,3,3,2, ,
915,4,3,2, ,
915,5,3,2, ,
915,6,3,2, ,
916,1,3,1, ,
916,2,3,3, ,
916,3,3,2, ,
916,4,3,3, ,
916,5,3,1, ,
916,6,3,2, ,
917,1,3,1, ,
917,2,3,2, ,
917,3,3,1, ,
917,4,3,1, ,
917,5,3,3, ,
917,6,3,2, ,
918,1,3,3, ,
918,2,3,1, ,
918,3,3,6, ,
918,4,3,2, ,
918,5,2,, ,1
918,6,3,2, ,
919,1,1,, ,2
919,2,1,, ,2
919,3,3,2, ,
919,4,3,2, ,
919,5,3,2, ,
919,6,3,1, ,
920,1,99,, ,
920,2,99,, ,
920,3,99,, ,
920,4,99,, ,
920,5,99,, ,
920,6,99,, ,
921,1,99,, ,
921,2,99,, ,
921,3,99,, ,
921,4,99,, ,
921,5,99,, ,
921,6,99,, ,
922,1,3,3, ,
922,2,3,2, ,
922,3,3,3, ,
922,4,3,1, ,
922,5,2,, ,1
922,6,3,3, ,
923,1,3,1, ,
923,2,3,3, ,
923,3,3,6, ,
923,4,3,3, ,
923,5,3,6, ,
923,6,3,2, ,
924,1,1,, ,2
924,2,1,, ,2
924,3,3,2, ,
924,4,3,2, ,
924,5,3,2, ,
924,6,3,2, ,
1061,1,1,, ,2
1061,2,99,, ,
1061,3,99,, ,
1061,4,99,, ,
1061,5,99,, ,
1061,6,99,, ,
1062,1,99,, ,
1062,2,99,, ,
