HH_Id,HH_Member_Roster,HH_Member_Id,HH_Member_Name,HH_Mem_Gender,HH_Mem_Age,HHH_Reln,Marital_Status,Primary_Occpn,Primary_Occpn_Othr,Month_Worked,Working_Hrs_Week,Sec_Occpn,Sec_Occpn_Othr,Month_Worked,Working_Hrs_Week,Read_Write_Yn,Education,Education_Othr,Decision_Involvment
499,6,2,Removed,1,34,2,1,1, ,12,40,99, ,,,0,0, ,2
499,6,3,Removed,2,22,3,2,10, ,,,2, ,5,21,1,11, ,2
499,6,4,Removed,2,20,3,2,10, ,,,2, ,3,15,1,6, ,1
499,6,5,Removed,1,18,3,2,10, ,,,99, ,,,1,6, ,1
499,6,6,Removed,1,16,3,2,10, ,,,99, ,,,1,6, ,1
500,6,1,Removed,2,63,1,1,2, ,12,28,99, ,,,1,6, ,3
500,6,2,Removed,1,45,2,1,1, ,12,56,99, ,,,0,0, ,2
500,6,3,Removed,2,22,3,2,10, ,,,99, ,,,1,10, ,2
500,6,4,Removed,2,20,3,2,10, ,,,99, ,,,1,11, ,1
500,6,5,Removed,2,18,3,2,10, ,,,99, ,,,1,5, ,1
500,6,6,Removed,2,16,3,2,10, ,,,99, ,,,1,6, ,1
501,4,1,Removed,2,54,1,1,2, ,12,45,99, ,,,1,9, ,3
501,4,2,Removed,1,40,2,1,1, ,12,28,99, ,,,1,2, ,2
501,4,3,Removed,1,18,3,2,10, ,,,99, ,,,1,11, ,1
501,4,4,Removed,1,15,3,2,10, ,,,99, ,,,1,8, ,1
502,4,1,Removed,2,58,2,1,2, ,6,42,99, ,,,1,9, ,3
502,4,2,Removed,1,48,0,1,2, ,5,35,99, ,,,0,0, ,2
502,4,3,Removed,1,16,3,2,10, ,,,99, ,,,1,12, ,2
502,4,4,Removed,1,15,3,2,10, ,,,99, ,,,1,8, ,2
504,5,1,Removed,2,55,1,1,2, ,12,52,2, ,8,52,1,8, ,3
504,5,2,Removed,1,40,2,1,1, ,12,48,99, ,,,0,0, ,2
504,5,3,Removed,1,22,3,2,10, ,,,99, ,,,1,10, ,2
504,5,4,Removed,1,18,3,2,10, ,,,1, ,12,25,1,9, ,2
504,5,5,Removed,2,18,3,2,10, ,,,2, ,12,20,1,9, ,2
505,6,1,Removed,2,55,1,1,2, ,12,56,99, ,,,1,5, ,3
505,6,2,Removed,1,42,2,1,1, ,12,65,99, ,,,0,0, ,2
505,6,3,Removed,2,25,3,2,10, ,,,99, ,,,1,10, ,2
505,6,4,Removed,2,20,3,2,10, ,,,99, ,,,1,8, ,2
505,6,5,Removed,1,19,3,2,10, ,,,99, ,,,1,5, ,1
505,6,6,Removed,2,17,3,2,10, ,,,99, ,,,1,3, ,1
507,8,1,Removed,2,45,1,1,2, ,12,56,99, ,,,0,5, ,3
507,8,2,Removed,1,37,2,1,1, ,12,60,99, ,,,0,0, ,2
507,8,3,Removed,2,31,3,2,7, ,10,50,99, ,,,1,14, ,2
507,8,4,Removed,2,27,3,2,10, ,,,99, ,,,1,12, ,2
507,8,5,Removed,1,24,3,2,10, ,,,99, ,,,1,13, ,1
507,8,6,Removed,1,20,3,2,10, ,,,99, ,,,1,10, ,1
507,8,7,Removed,1,18,3,2,10, ,,,99, ,,,1,5, ,1
507,8,8,Removed,1,15,3,2,10, ,,,99, ,,,1,3, ,1
508,2,1,Removed,2,40,1,1,2, ,5,24,99, ,,,1,6, ,3
508,2,2,Removed,1,35,2,1,1, ,10,28,99, ,,,0,0, ,2
510,3,1,Removed,2,50,1,1,2, ,5,42,99, ,,,1,3, ,3
510,3,2,Removed,1,41,2,1,2, ,5,14,1, ,12,35,1,3, ,3
510,3,3,Removed,1,18,3,2,10, ,,,99, ,,,1,10, ,1
511,6,1,Removed,2,50,1,1,2, ,6,40,3, ,12,20,1,13, ,4
511,6,2,Removed,1,32,2,1,1, ,12,60,99, ,,,1,7, ,2
511,6,3,Removed,1,20,3,2,11, ,,,99, ,,,1,13, ,1
511,6,4,Removed,1,17,3,2,1, ,12,60,99, ,,,0,0, ,1
511,6,5,Removed,1,16,3,2,10, ,,,99, ,,,1,11, ,1
511,6,6,Removed,2,15,3,2,10, ,,,99, ,,,1,8, ,1
512,4,1,Removed,2,55,1,1,2, ,12,48,99, ,,,0,2, ,3
512,4,2,Removed,1,40,2,1,1, ,12,48,99, ,,,0,2, ,2
512,4,3,Removed,2,20,3,2,10, ,,,99, ,,,1,10, ,2
512,4,4,Removed,2,17,3,2,10, ,,,99, ,,,1,11, ,2
1132,5,1,Removed,2,57,1,1,2, ,12,32,99, ,,,1,5, ,3
1132,5,2,Removed,1,50,2,1,1, ,12,28,99, ,,,0,0, ,2
1132,5,3,Removed,2,25,3,2,2, ,12,36,99, ,,,1,2, ,2
1132,5,4,Removed,2,17,3,2,10, ,,,99, ,,,1,6, ,2
1132,5,5,Removed,1,18,11,2,10, ,,,1, ,12,24,1,5, ,2
1133,3,1,Removed,2,55,1,1,2, ,10,35,99, ,,,1,3, ,3
1133,3,2,Removed,1,40,2,1,1, ,12,70,99, ,,,0,0, ,2
1133,3,3,Removed,2,25,3,2,10, ,,,99, ,,,1,10, ,2
1134,3,1,Removed,2,68,1,1,2, ,10,49,99, ,,,0,0, ,3
1134,3,2,Removed,1,50,2,1,1, ,12,49,99, ,,,0,0, ,2
1134,3,3,Removed,1,15,2,2,10, ,,,99, ,,,1,3, ,1
1135,3,1,Removed,2,45,1,1,2, ,12,50,99, ,,,0,1, ,3
1135,3,2,Removed,1,35,2,1,1, ,12,45,99, ,,,0,0, ,2
1135,3,3,Removed,2,15,3,2,10, ,,,2, ,12,30,1,5, ,2
1137,4,1,Removed,2,38,1,1,2, ,9,28,99, ,,,0,0, ,4
1137,4,2,Removed,1,35,2,1,1, ,12,40,99, ,,,0,0, ,2
1137,4,3,Removed,2,18,3,2,10, ,,,99, ,,,1,9, ,3
1137,4,4,Removed,1,15,3,2,10, ,,,99, ,,,1,7, ,1
1138,3,1,Removed,2,48,1,1,2, ,12,32,99, ,,,1,2, ,3
1138,3,2,Removed,1,42,2,1,1, ,12,38,99, ,,,0,0, ,2
1138,3,3,Removed,2,17,3,2,10, ,,,99, ,,,1,8, ,2
1139,5,1,Removed,2,40,1,1,2, ,12,32,99, ,,,1,5, ,3
1139,5,2,Removed,1,38,2,1,1, ,12,36,99, ,,,0,0, ,2
1139,5,3,Removed,2,22,3,2,2, ,12,24,99, ,,,1,10, ,2
1139,5,4,Removed,2,20,3,2,10, ,,,99, ,,,1,10, ,2
1139,5,5,Removed,1,17,3,2,10, ,,,99, ,,,1,11, ,2
1141,2,1,Removed,2,40,1,1,2, ,12,42,99, ,,,1,5, ,3
1141,2,2,Removed,1,35,2,1,1, ,12,32,99, ,,,1,3, ,2
1178,3,1,Removed,2,51,1,1,2, ,12,48,99, ,,,1,4, ,3
1178,3,2,Removed,1,45,2,1,1, ,12,48,99, ,,,1,3, ,2
1178,3,3,Removed,1,22,3,2,10, ,,,1, ,12,30,1,10, ,2
1179,2,1,Removed,2,50,1,1,2, ,12,30,99, ,,,1,11, ,3
1179,2,2,Removed,1,45,2,1,1, ,12,38,99, ,,,1,6, ,2
1181,6,1,Removed,2,55,1,1,2, ,4,24,99, ,,,1,8, ,3
1181,6,2,Removed,1,45,2,1,1, ,6,36,99, ,,,1,6, ,2
1181,6,3,Removed,2,25,3,2,10, ,,,99, ,,,1,12, ,2
1181,6,4,Removed,2,20,3,2,10, ,,,99, ,,,1,12, ,2
1181,6,5,Removed,2,18,3,2,10, ,,,99, ,,,1,10, ,1
1181,6,6,Removed,2,16,3,2,10, ,,,99, ,,,1,10, ,1
1182,3,1,Removed,2,51,1,1,2, ,9,65,99, ,,,1,3, ,4
1182,3,2,Removed,1,45,2,1,1, ,12,28,99, ,,,1,0, ,2
1182,3,3,Removed,2,20,3,2,11, ,,,99, ,,,1,7, ,1
1189,3,1,Removed,2,40,1,1,2, ,12,42,99, ,,,1,4, ,3
1189,3,2,Removed,1,35,2,1,1, ,12,42,99, ,,,0,0, ,2
1189,3,3,Removed,2,20,3,2,10, ,,,99, ,,,1,8, ,1
1191,6,1,Removed,2,41,1,1,2, ,12,56,99, ,,,1,10, ,3
1191,6,2,Removed,1,38,2,1,1, ,12,49,99, ,,,1,7, ,2
1191,6,3,Removed,2,22,3,2,10, ,,,99, ,,,1,10, ,2
1191,6,4,Removed,2,20,3,2,10, ,,,99, ,,,1,12, ,2
1191,6,5,Removed,1,18,3,2,10, ,,,99, ,,,1,9, ,2
1191,6,6,Removed,2,15,3,2,10, ,,,99, ,,,1,8, ,2
1193,3,1,Removed,1,54,0,4,2, ,8,42,1, ,12,28,0,0, ,3
1193,3,2,Removed,2,19,3,2,10, ,,,99, ,,,1,7, ,2
1193,3,3,Removed,1,16,3,2,10, ,,,99, ,,,1,6, ,2
1194,4,1,Removed,2,65,1,1,2, ,12,36,99, ,,,1,3, ,3
1194,4,2,Removed,1,45,2,1,1, ,12,32,99, ,,,0,0, ,2
1194,4,3,Removed,2,18,3,2,10, ,,,99, ,,,1,7, ,2
1194,4,4,Removed,2,16,3,2,10, ,,,99, ,,,1,7, ,2
1199,2,1,Removed,2,35,1,1,2, ,12,36,99, ,,,0,0, ,3
1199,2,2,Removed,1,29,2,1,1, ,12,32,99, ,,,1,6, ,2
1200,8,1,Removed,2,70,1,1,2, ,12,70,99, ,,,0,0, ,2
1200,8,2,Removed,1,50,2,1,1, ,12,10,99, ,,,0,0, ,2
1200,8,3,Removed,2,35,3,2,2, ,10,49,99, ,,,1,10, ,2
1200,8,4,Removed,2,30,3,2,4, ,12,84,99, ,,,1,10, ,3
1200,8,5,Removed,2,27,3,2,4, ,12,70,99, ,,,1,9, ,2
1200,8,6,Removed,2,24,3,2,4, ,10,35,99, ,,,1,9, ,2
1200,8,7,Removed,2,20,3,2,10, ,,,99, ,,,1,8, ,2
1200,8,8,Removed,1,18,3,2,10, ,,,99, ,,,1,7, ,1
1435,4,1,Removed,2,61,1,1,4, ,10,70,99, ,,,0,0, ,3
1435,4,2,Removed,1,50,2,1,1, ,12,70,99, ,,,1,0, ,2
1435,4,3,Removed,1,16,3,2,10, ,,,99, ,,,1,6, ,1
1435,4,4,Removed,2,18,3,2,10, ,,,99, ,,,1,10, ,2
1436,4,1,Removed,2,63,1,1,2, ,6,28,99, ,,,1,3, ,4
1436,4,2,Removed,1,60,2,1,1, ,12,40,99, ,,,0,0, ,2
1436,4,3,Removed,2,20,3,2,10, ,,,99, ,,,1,8, ,1
1436,4,4,Removed,2,18,3,2,11, ,,,99, ,,,1,4, ,1
1439,4,1,Removed,2,37,1,1,2, ,12,48,99, ,,,1,5, ,4
1439,4,2,Removed,1,34,2,1,1, ,12,48,99, ,,,1,2, ,2
1439,4,3,Removed,2,18,3,2,10, ,,,2, ,12,30,1,8, ,2
1439,4,4,Removed,1,16,3,2,10, ,,,1, ,12,30,1,8, ,1
1440,7,1,Removed,2,53,1,1,2, ,4,24,99, ,,,0,0, ,3
1440,7,2,Removed,1,40,2,1,1, ,6,30,99, ,,,0,0, ,2
1440,7,3,Removed,1,22,3,2,10, ,,,99, ,,,1,10, ,2
1440,7,4,Removed,1,20,3,2,10, ,,,99, ,,,1,12, ,2
1440,7,5,Removed,2,18,3,2,10, ,,,99, ,,,1,11, ,2
1440,7,6,Removed,2,16,3,2,11, ,,,99, ,,,1,5, ,2
1440,7,7,Removed,2,15,3,2,10, ,,,99, ,,,1,4, ,2
1441,4,1,Removed,2,47,1,1,2, ,6,42,4, ,8,18,0,0, ,1
1441,4,2,Removed,1,43,2,1,1, ,12,40,4, ,6,10,0,0, ,1
1441,4,3,Removed,1,23,3,2,10, ,,,99, ,,,1,11, ,1
1441,4,4,Removed,1,19,3,2,10, ,,,99, ,,,1,6, ,1
1442,5,1,Removed,2,41,1,1,2, ,12,56,99, ,,,1,4, ,3
1442,5,2,Removed,1,35,0,1,1, ,12,65,99, ,,,0,0, ,2
1442,5,3,Removed,2,25,3,2,11, ,,,99, ,,,1,11, ,3
1442,5,4,Removed,2,19,3,2,8, ,12,60,99, ,,,1,8, ,3
1442,5,5,Removed,2,16,3,2,10, ,,,99, ,,,1,4, ,3
1443,2,1,Removed,2,40,1,1,2, ,12,50,99, ,,,1,2, ,3
1443,2,2,Removed,1,35,2,1,1, ,12,45,99, ,,,0,0, ,2
1468,2,1,Removed,2,36,1,1,2, ,6,40,99, ,,,1,5, ,4
1468,2,2,Removed,1,32,2,1,1, ,12,90,99, ,,,1,6, ,2
1470,4,1,Removed,2,20,1,2,2, ,6,35,99, ,,,1,9, ,3
1470,4,2,Removed,2,50,5,1,13, ,,,99, ,,,0,3, ,2
1470,4,3,Removed,1,40,5,1,1, ,12,72,99, ,,,0,0, ,3
1470,4,4,Removed,2,16,6,2,10, ,,,99, ,,,1,6, ,2
1472,3,1,Removed,2,50,1,1,2, ,12,35,99, ,,,0,0, ,4
1472,3,2,Removed,1,40,2,1,1, ,12,72,99, ,,,0,0, ,1
1472,3,3,Removed,1,20,3,2,10, ,,,99, ,,,1,7, ,2
1473,2,1,Removed,1,50,0,4,2, ,12,45,2, ,12,40,0,0, ,4
1473,2,2,Removed,2,15,3,2,10, ,,,2, ,12,35,1,7, ,2
1475,2,1,Removed,2,38,1,1,2, ,12,48,6, ,12,35,1,12, ,4
1475,2,2,Removed,1,28,2,1,1, ,12,52,99, ,,,1,6, ,2
1477,3,1,Removed,2,50,1,1,2, ,10,70,99, ,,,0,0, ,3
1477,3,2,Removed,1,40,2,1,1, ,12,56,99, ,,,0,0, ,2
1477,3,3,Removed,2,16,3,2,10, ,,,99, ,,,1,6, ,2
1478,5,1,Removed,2,50,3,1,2, ,4,24,99, ,,,0,0, ,2
1478,5,2,Removed,2,28,3,2,2, ,5,24,99, ,,,1,7, ,2
1478,5,3,Removed,2,20,3,2,11, ,,,99, ,,,0,0, ,2
1478,5,4,Removed,1,45,2,1,1, ,6,36,99, ,,,0,0, ,2
1478,5,5,Removed,2,19,3,2,11, ,,,99, ,,,0,0, ,2
1479,3,1,Removed,2,35,1,1,2, ,12,40,99, ,,,0,0, ,4
1479,3,2,Removed,1,25,2,1,1, ,12,52,99, ,,,0,2, ,2
1479,3,3,Removed,2,16,3,2,10, ,,,2, ,9,32,1,8, ,2
1480,4,1,Removed,2,45,1,1,2, ,12,42,99, ,,,0,0, ,3
1480,4,2,Removed,1,40,2,1,1, ,12,36,99, ,,,0,0, ,2
1480,4,3,Removed,2,18,3,2,10, ,,,2, ,12,32,1,6, ,2
1480,4,4,Removed,2,15,3,2,10, ,,,99, ,,,1,5, ,1
1481,2,1,Removed,2,40,1,1,2, ,5,4,99, ,,,1,5, ,3
1481,2,2,Removed,1,28,2,1,1, ,6,36,99, ,,,0,0, ,2
1595,5,1,Removed,2,52,1,1,2, ,10,52,99, ,,,1,9, ,4
1595,5,2,Removed,1,45,2,1,1, ,12,28,99, ,,,1,4, ,3
1595,5,3,Removed,2,18,3,2,10, ,,,1, ,12,14,1,12, ,2
1595,5,4,Removed,2,17,3,2,10, ,,,10, ,,,1,11, ,1
1595,5,5,Removed,1,15,3,2,10, ,,,99, ,,,1,10, ,1
1597,3,1,Removed,2,47,1,1,2, ,9,40,99, ,,,1,4, ,4
1597,3,2,Removed,1,43,2,1,1, ,12,28,99, ,,,1,3, ,3
1597,3,3,Removed,2,18,3,2,10, ,,,99, ,,,1,9, ,1
1598,2,1,Removed,2,38,1,1,2, ,8,40,99, ,,,1,6, ,4
1598,2,2,Removed,1,30,3,1,1, ,12,28,99, ,,,1,8, ,3
1599,3,1,Removed,2,35,1,1,2, ,12,36,99, ,,,0,0, ,3
1599,3,2,Removed,1,30,2,1,1, ,12,32,99, ,,,1,7, ,2
1599,3,3,Removed,1,15,3,2,10, ,,,99, ,,,1,9, ,2
1600,3,1,Removed,2,30,1,2,2, ,12,36,99, ,,,1,10, ,2
1600,3,2,Removed,1,50,5,4,1, ,12,32,99, ,,,0,0, ,2
1600,3,3,Removed,2,22,6,2,10, ,,,99, ,,,1,12, ,2
1694,3,1,Removed,2,45,1,1,2, ,12,70,99, ,,,1,4, ,3
1694,3,2,Removed,1,40,2,1,1, ,12,70,99, ,,,0,0, ,2
1694,3,3,Removed,2,28,3,2,10, ,,,99, ,,,1,99,10+3,2
1695,6,1,Removed,2,45,1,1,2, ,12,36,99, ,,,0,0, ,3
1695,6,2,Removed,1,38,2,1,1, ,12,32,99, ,,,0,0, ,2
1695,6,3,Removed,1,26,3,2,10, ,,,1, ,12,21,1,10, ,2
1695,6,4,Removed,2,24,3,2,10, ,,,2, ,12,16,1,9, ,2
1695,6,5,Removed,1,22,3,2,10, ,,,99, ,,,1,8, ,2
1695,6,6,Removed,1,17,3,2,10, ,,,99, ,,,1,5, ,1
1697,3,1,Removed,2,40,1,1,2, ,4,24,99, ,,,1,3, ,3
1697,3,2,Removed,1,32,2,1,1, ,6,42,99, ,,,0,0, ,2
1697,3,3,Removed,1,18,3,2,10, ,,,99, ,,,1,7, ,2
1698,3,1,Removed,2,59,1,1,2, ,10,28,99, ,,,0,0, ,4
1698,3,2,Removed,1,52,2,1,1, ,12,40,99, ,,,0,0, ,4
1698,3,3,Removed,2,20,3,2,10, ,,,99, ,,,1,8, ,1
1699,4,1,Removed,2,55,1,1,2, ,12,52,99, ,,,0,0, ,1
1699,4,2,Removed,1,35,2,1,1, ,12,48,99, ,,,0,0, ,2
1699,4,3,Removed,2,18,3,2,10, ,,,2, ,12,35,1,12, ,2
1699,4,4,Removed,2,15,3,2,2, ,12,34,99, ,,,1,10, ,2
1700,4,1,Removed,2,35,1,1,2, ,5,30,99, ,,,0,1, ,3
1700,4,2,Removed,1,30,2,1,1, ,7,45,99, ,,,0,0, ,2
1700,4,3,Removed,2,25,3,2,10, ,,,99, ,,,1,12, ,2
1700,4,4,Removed,2,23,3,2,10, ,,,99, ,,,1,10, ,2
1731,3,1,Removed,2,45,1,1,2, ,5,24,99, ,,,0,0, ,2
1731,3,2,Removed,1,28,2,1,1, ,5,30,99, ,,,0,0, ,2
1731,3,3,Removed,1,15,3,2,10, ,,,99, ,,,1,7, ,2
1732,3,1,Removed,2,50,1,1,2, ,4,24,99, ,,,0,0, ,3
1732,3,2,Removed,1,40,2,1,1, ,6,30,99, ,,,0,0, ,2
1732,3,3,Removed,2,18,3,2,10, ,,,99, ,,,1,10, ,2
1733,4,1,Removed,2,54,1,1,2, ,12,70,99, ,,,1,4, ,3
1733,4,2,Removed,1,47,2,1,1, ,12,70,99, ,,,0,0, ,2
1733,4,3,Removed,1,24,3,2,10, ,,,99, ,,,1,11, ,1
1733,4,4,Removed,2,22,3,2,10, ,,,99, ,,,1,10, ,1
1734,3,1,Removed,2,60,1,1,2, ,8,40,99, ,,,1,11, ,4
1734,3,2,Removed,1,50,2,1,1, ,12,28,99, ,,,0,0, ,2
1734,3,3,Removed,2,18,13,2,10, ,,,99, ,,,1,7, ,1
1735,9,1,Removed,2,55,1,1,2, ,12,60,2, ,12,50,0,0, ,4
1735,9,2,Removed,1,50,0,1,4, ,12,30,99, ,,,1,7, ,3
1735,9,3,Removed,2,30,3,1,5, ,12,60,99, ,,,1,15, ,3
1735,9,4,Removed,1,26,3,2,10, ,,,99, ,,,1,10, ,2
1735,9,5,Removed,2,21,3,2,10, ,,,99, ,,,1,9, ,1
1735,9,6,Removed,1,15,3,2,10, ,,,99, ,,,1,7, ,3
1735,9,7,Removed,1,23,14,2,1, ,12,60,99, ,,,1,11, ,1
1735,9,8,Removed,2,25,15,2,9, ,12,60,99, ,,,1,7, ,2
1735,9,9,Removed,1,20,3,2,10, ,,,99, ,,,1,6, ,1
1739,3,1,Removed,2,38,1,1,2, ,12,28,99, ,,,1,6, ,4
1739,3,2,Removed,1,35,2,1,1, ,12,40,1, ,12,28,1,3, ,2
1739,3,3,Removed,1,15,3,2,10, ,,,99, ,,,1,7, ,2
1740,2,1,Removed,2,50,1,1,2, ,12,42,99, ,,,1,4, ,3
1740,2,2,Removed,1,40,2,1,1, ,12,50,99, ,,,1,3, ,2
1752,5,1,Removed,2,55,1,1,2, ,12,60,99, ,,,0,0, ,4
1752,5,2,Removed,1,48,1,1,1, ,12,55,99, ,,,0,0, ,4
1752,5,3,Removed,1,22,3,2,10, ,,,6, ,12,62,1,11, ,3
1752,5,4,Removed,1,20,3,2,1, ,12,20,4, ,12,50,1,7, ,3
1752,5,5,Removed,2,15,3,2,1, ,12,30,10, ,,,1,6, ,1
1754,5,1,Removed,1,85,0,1,1, ,12,7,99, ,,,0,0, ,2
1754,5,2,Removed,2,40,3,1,5, ,12,50,99, ,,,1,10, ,3
1754,5,3,Removed,2,30,3,2,4, ,12,55,99, ,,,1,10, ,2
1754,5,4,Removed,2,28,3,2,5, ,12,55,2, ,12,50,1,9, ,3
1754,5,5,Removed,2,25,3,2,2, ,12,60,10, ,,,1,13, ,3
1756,2,1,Removed,2,73,1,1,2, ,12,28,99, ,,,0,0, ,4
1756,2,2,Removed,1,60,2,1,1, ,12,40,99, ,,,0,0, ,2
1760,4,1,Removed,2,38,1,1,2, ,8,32,99, ,,,1,8, ,4
1760,4,2,Removed,1,35,2,1,1, ,12,40,99, ,,,0,0, ,3
1760,4,3,Removed,1,17,3,1,10, ,,,99, ,,,1,7, ,1
1760,4,4,Removed,1,15,3,2,10, ,,,99, ,,,1,5, ,1
1762,3,1,Removed,2,40,1,1,2, ,10,52,99, ,,,1,7, ,4
1762,3,2,Removed,1,38,2,1,1, ,12,60,99, ,,,0,0, ,4
1762,3,3,Removed,1,16,3,2,10, ,,,99, ,,,1,7, ,1
1763,4,1,Removed,1,60,0,4,2, ,12,30,99, ,,,0,0, ,3
1763,4,2,Removed,2,35,3,2,12, ,,,99, ,,,1,10, ,2
1763,4,3,Removed,2,30,3,2,8, ,12,30,2, ,12,50,1,10, ,3
1763,4,4,Removed,2,25,3,2,10, ,,,99, ,,,1,12, ,3
1766,7,1,Removed,2,45,1,1,2, ,12,49,99, ,,,0,0, ,3
1766,7,2,Removed,1,40,2,1,1, ,12,70,99, ,,,0,3, ,2
1766,7,3,Removed,2,26,3,2,4, ,12,84,99, ,,,1,10, ,2
1766,7,4,Removed,2,23,3,2,7, ,12,56,99, ,,,1,14, ,2
1766,7,5,Removed,1,20,3,2,11, ,,,99, ,,,1,99,10+3,2
1766,7,6,Removed,1,18,3,2,10, ,,,99, ,,,1,99,10+3,1
1766,7,7,Removed,1,16,3,2,10, ,,,99, ,,,1,8, ,1
1767,4,1,Removed,2,55,1,1,2, ,12,49,99, ,,,1,8, ,3
1767,4,2,Removed,1,35,2,1,1, ,12,70,99, ,,,0,0, ,2
1767,4,3,Removed,1,22,3,2,10, ,,,99, ,,,1,5, ,1
1767,4,4,Removed,1,18,3,2,10, ,,,99, ,,,1,9, ,1
1769,5,1,Removed,2,48,1,1,2, ,12,48,99, ,,,1,6, ,4
1769,5,2,Removed,1,37,2,1,1, ,12,45,99, ,,,1,3, ,2
1769,5,3,Removed,2,26,11,2,2, ,12,52,99, ,,,0,1, ,2
1769,5,4,Removed,2,18,3,2,10, ,,,2, ,12,30,1,10, ,2
1769,5,5,Removed,2,16,3,2,10, ,,,2, ,12,38,1,8, ,2
1771,5,1,Removed,2,42,1,1,5, ,12,50,99, ,,,1,4, ,4
1771,5,2,Removed,1,30,0,1,1, ,12,25,1, ,12,50,1,3, ,2
1771,5,3,Removed,2,21,3,2,10, ,,,99, ,,,1,6, ,2
1771,5,4,Removed,1,19,3,2,10, ,,,99, ,,,1,8, ,1
1771,5,5,Removed,1,17,3,2,5, ,12,50,99, ,,,1,8, ,3
1773,3,1,Removed,2,72,1,1,2, ,12,40,99, ,,,0,1, ,4
1773,3,2,Removed,1,70,2,1,1, ,12,38,99, ,,,0,0, ,2
1773,3,3,Removed,2,17,12,2,10, ,,,2, ,10,32,1,9, ,2
1774,4,1,Removed,2,42,1,1,2, ,12,42,99, ,,,0,1, ,3
1774,4,2,Removed,1,37,2,1,1, ,12,42,99, ,,,0,1, ,2
1774,4,3,Removed,2,19,3,2,10, ,,,2, ,12,32,1,8, ,2
1774,4,4,Removed,1,17,3,2,10, ,,,1, ,12,40,1,8, ,2
1778,7,1,Removed,2,50,0,1,2, ,12,70,7, ,12,35,1,6, ,3
1778,7,2,Removed,1,40,2,1,1, ,12,70,99, ,,,1,0, ,2
1778,7,3,Removed,2,22,3,2,7, ,12,48,99, ,,,1,14, ,2
1778,7,4,Removed,1,20,3,2,4, ,12,70,99, ,,,1,8, ,1
1778,7,5,Removed,1,18,3,2,10, ,,,99, ,,,1,11, ,1
1778,7,6,Removed,2,16,3,2,10, ,,,99, ,,,1,9, ,1
1778,7,7,Removed,1,16,3,2,10, ,,,99, ,,,1,6, ,1
1779,4,1,Removed,2,52,1,1,2, ,5,49,99, ,,,1,10, ,3
1779,4,2,Removed,1,41,2,1,2, ,3,30,99, ,,,0,0, ,2
1779,4,3,Removed,2,18,3,2,10, ,,,10, ,,,1,8, ,2
1779,4,4,Removed,1,20,3,2,10, ,,,10, ,,,1,11, ,2
1780,4,1,Removed,2,50,1,1,5, ,12,60,99, ,,,1,4, ,3
1780,4,2,Removed,1,40,0,1,5, ,12,60,7, ,12,60,1,7, ,4
1780,4,3,Removed,1,15,3,2,5, ,12,30,99, ,,,1,6, ,2
1780,4,4,Removed,2,28,3,2,5, ,12,45,4, ,12,60,1,9, ,3
1784,6,1,Removed,2,55,1,1,2, ,12,70,99, ,,,0,0, ,3
1784,6,2,Removed,1,40,2,1,1, ,12,63,99, ,,,0,0, ,2
1784,6,3,Removed,2,30,3,2,10, ,,,99, ,,,1,12, ,2
1784,6,4,Removed,2,27,3,2,2, ,10,70,99, ,,,1,6, ,2
1784,6,5,Removed,1,25,3,2,10, ,,,99, ,,,1,12, ,1
1784,6,6,Removed,1,16,3,2,10, ,,,99, ,,,1,11, ,1
1786,5,1,Removed,2,52,1,1,2, ,12,65,99, ,,,1,5, ,3
1786,5,2,Removed,1,40,2,1,1, ,12,70,99, ,,,0,0, ,2
1786,5,3,Removed,2,20,3,2,10, ,,,99, ,,,1,9, ,2
1786,5,4,Removed,1,18,3,2,10, ,,,99, ,,,1,10, ,2
1786,5,5,Removed,1,16,3,2,10, ,,,99, ,,,1,9, ,1
1787,9,1,Removed,2,58,1,1,2, ,12,70,99, ,,,0,0, ,3
1787,9,2,Removed,1,45,2,1,1, ,12,63,99, ,,,0,0, ,2
1787,9,3,Removed,2,35,3,2,4, ,12,70,99, ,,,1,10, ,2
1787,9,4,Removed,2,32,3,2,7, ,12,58,99, ,,,1,13, ,2
1787,9,5,Removed,1,25,3,2,11, ,,,99, ,,,1,99,10+3,2
1787,9,6,Removed,1,22,3,2,10, ,,,99, ,,,1,10, ,1
1787,9,7,Removed,1,20,3,2,10, ,,,99, ,,,1,8, ,1
1787,9,8,Removed,2,15,3,2,4, ,12,70,99, ,,,0,0, ,2
1787,9,9,Removed,2,30,3,2,4, ,12,84,99, ,,,1,10, ,2
1861,5,1,Removed,2,50,1,1,2, ,12,40,99, ,,,1,8, ,3
1861,5,2,Removed,1,30,2,1,1, ,12,50,99, ,,,1,6, ,2
1861,5,3,Removed,2,20,3,2,10, ,,,99, ,,,1,10, ,2
1861,5,4,Removed,2,18,3,2,10, ,,,99, ,,,1,10, ,2
1861,5,5,Removed,1,16,3,2,10, ,,,1, ,12,30,1,9, ,2
1862,4,1,Removed,2,38,1,1,2, ,6,36,99, ,,,1,8, ,3
1862,4,2,Removed,1,35,2,1,1, ,4,24,99, ,,,0,0, ,2
1862,4,3,Removed,2,25,3,2,10, ,,,99, ,,,1,8, ,2
1862,4,4,Removed,2,17,3,2,10, ,,,99, ,,,1,7, ,2
1863,3,1,Removed,2,65,1,1,2, ,5,40,99, ,,,1,8, ,4
