HH_Id,HH_Activity_M,Activity_Part_M,Decision_maker_Actvty_M,Influence_Decision_Actvty_M,Own_Decision_Actvty_M
1409,2,1,1,3,3
1409,3,1,1,3,3
1409,4,1,1,3,3
1409,5,1,1,3,3
1409,6,1,1,3,3
1409,7,1,1,3,3
1413,1,1,5,3,4
1413,2,1,5,3,4
1413,3,1,5,3,3
1413,4,1,1,3,4
1413,5,1,1,3,4
1413,6,1,5,3,3
1413,7,0,,,
1415,1,1,2,3,3
1415,2,1,1,3,3
1415,3,1,1,3,3
1415,4,1,1,3,3
1415,5,1,4,3,3
1415,6,1,1,2,2
1415,7,1,2,3,3
6001,1,1,1,3,4
6001,2,1,5,3,3
6001,3,1,5,3,3
6001,4,1,5,3,3
6001,5,1,5,3,3
6001,6,1,5,3,4
6001,7,1,5,3,3
6002,1,1,1,3,4
6002,2,1,5,3,4
6002,3,1,1,3,4
6002,4,1,1,3,4
6002,5,1,1,3,3
6002,6,1,1,3,4
6002,7,1,5,3,4
6003,1,1,1,3,4
6003,2,0,,,
6003,3,2,1,3,4
6003,4,1,1,3,4
6003,5,1,5,3,4
6003,6,0,,,
6003,7,1,5,3,4
6004,1,1,5,3,4
6004,2,1,5,3,4
6004,3,1,5,3,4
6004,4,1,5,3,4
6004,5,1,5,3,4
6004,6,1,5,3,4
6004,7,1,5,3,4
6005,1,1,5,3,4
6005,2,1,5,3,4
6005,3,1,5,3,4
6005,4,1,5,3,4
6005,5,1,5,3,4
6005,6,1,5,3,4
6005,7,1,5,3,4
6006,1,1,2,3,3
6006,2,1,2,3,3
6006,3,1,2,3,3
6006,4,1,2,3,3
6006,5,1,2,3,3
6006,6,1,2,3,3
6006,7,1,2,3,3
6007,1,1,2,3,3
6007,2,1,2,3,3
6007,3,1,2,3,3
6007,4,1,2,3,3
6007,5,1,2,3,3
6007,6,1,2,3,3
6007,7,1,2,3,3
6008,1,1,1,1,2
6008,2,1,1,3,3
6008,3,1,1,3,3
6008,4,1,1,3,3
6008,5,1,1,3,3
6008,6,0,,,
6008,7,1,1,2,2
6011,1,1,5,3,4
6011,2,1,1,3,4
6011,3,1,1,3,4
6011,4,1,1,3,4
6011,5,1,1,3,4
6011,6,0,,,
6011,7,0,,,
6012,1,1,2,3,3
6012,2,1,2,3,3
6012,3,1,1,3,3
6012,4,1,1,3,2
6012,5,1,1,2,2
6012,6,1,2,2,2
6012,7,1,1,3,2
6013,1,1,1,3,3
6013,2,1,1,3,3
6013,3,1,1,3,3
6013,4,1,1,2,2
6013,5,1,1,3,3
6013,6,1,1,3,3
6013,7,1,1,3,3
6014,1,1,1,3,3
6014,2,1,1,3,3
6014,3,1,1,3,3
6014,4,1,1,3,2
6014,5,1,1,3,3
6014,6,1,1,3,3
6014,7,1,1,3,3
6015,1,1,5,2,4
6015,2,1,5,2,4
6015,3,1,5,2,4
6015,4,1,5,3,4
6015,5,1,5,3,4
6015,6,1,5,3,4
6015,7,1,5,3,4
6016,1,1,5,3,4
6016,2,1,5,3,4
6016,3,1,5,3,4
6016,4,1,5,3,4
6016,5,1,5,3,4
6016,6,1,5,3,4
6016,7,1,5,3,4
6017,1,1,5,3,4
6017,2,1,5,3,4
6017,3,1,5,3,4
6017,4,1,1,3,4
6017,5,1,1,3,4
6017,6,1,5,3,4
6017,7,1,5,3,4
6019,1,1,1,3,4
6019,2,1,5,3,4
6019,3,1,1,3,4
6019,4,1,1,3,4
6019,5,1,1,3,4
6019,6,1,1,3,4
6019,7,1,1,3,4
6020,1,1,1,3,3
6020,2,1,1,3,3
6020,3,1,1,3,3
6020,4,1,1,3,3
6020,5,1,1,3,3
6020,6,1,1,3,3
6020,7,1,1,3,3
6021,,,,,
6022,1,1,5,3,4
6022,2,1,1,3,4
6022,3,1,1,3,4
6022,4,0,,,
6022,5,0,,,
6022,6,0,,,
6022,7,1,1,3,4
6023,1,1,5,3,4
6023,2,0,,,
6023,3,0,,,
6023,4,1,1,3,4
6023,5,0,,,
6023,6,0,,,
6023,7,0,,,
6024,1,1,1,3,4
6024,2,0,,,
6024,3,0,,,
6024,4,0,,,
6024,5,1,1,3,4
6024,6,0,,,
6024,7,0,,,
6025,1,1,1,3,4
6025,2,1,1,3,4
6025,3,0,,,
6025,4,0,,,
6025,5,1,1,3,4
6025,6,1,5,3,4
6025,7,0,,,
6026,1,1,1,3,4
6026,2,0,,,
6026,3,1,1,3,4
6026,4,0,,,
6026,5,0,,,
6026,6,0,,,
6026,7,0,,,
6027,1,1,1,3,4
6027,2,1,1,3,4
6027,3,0,,,
6027,4,0,,,
6027,5,1,1,3,4
6027,6,1,5,3,4
6027,7,0,,,
6028,,,,,
6030,1,1,1,3,3
6030,2,1,1,3,3
6030,3,1,1,3,3
6030,4,1,1,3,4
6030,5,1,1,3,3
6030,6,1,1,3,3
6030,7,1,1,3,3
6031,1,1,1,2,3
6031,2,1,1,3,3
6031,3,1,1,2,3
6031,4,1,1,3,3
6031,5,1,1,3,3
6031,6,1,1,3,3
6031,7,1,1,2,3
6032,1,1,1,3,3
6032,2,1,1,3,3
6032,3,1,1,3,3
6032,4,1,1,3,3
6032,5,1,1,3,3
6032,6,1,2,2,3
6032,7,1,2,3,2
6033,1,1,1,3,3
6033,2,1,1,3,3
6033,3,1,1,3,3
6033,4,1,1,3,3
6033,5,1,1,3,3
6033,6,1,2,3,3
6033,7,1,2,3,3
6034,1,1,1,3,3
6034,2,1,1,3,3
6034,3,1,1,3,3
6034,4,1,1,3,3
6034,5,1,1,3,3
6034,6,1,1,3,3
6034,7,1,1,3,3
6035,1,1,1,3,3
6035,2,1,1,3,3
6035,3,1,1,3,3
6035,4,1,1,3,3
6035,5,1,1,3,3
6035,6,1,1,3,3
6035,7,0,,,
6036,1,1,1,3,3
6036,2,1,1,3,3
6036,3,1,1,3,3
6036,4,1,1,3,1
6036,5,1,1,3,3
6036,6,1,1,3,3
6036,7,1,1,3,3
6037,,,,,
6038,1,1,1,1,4
6038,2,1,1,1,3
6038,3,1,1,1,3
6038,4,1,1,1,2
6038,5,1,1,1,3
6038,6,1,1,1,2
6038,7,1,1,1,3
6039,1,1,1,1,3
6039,2,1,1,2,2
6039,3,1,1,3,2
6039,4,1,1,3,3
6039,5,1,1,3,3
6039,6,1,1,3,3
6039,7,1,1,3,2
329,1,0,,,
329,2,0,,,
329,3,0,,,
329,4,0,,,
329,5,1,5,2,3
329,6,1,5,2,2
329,7,1,2,3,3
330,1,1,5,2,4
330,2,1,5,2,4
330,3,2,1,3,2
330,4,0,,,
330,5,1,5,2,2
330,6,1,5,2,3
330,7,1,5,2,4
331,,,,,
332,1,1,5,1,2
332,2,1,5,3,3
332,3,1,5,3,3
332,4,2,5,2,2
332,5,1,5,2,2
332,6,1,5,3,3
332,7,1,5,3,3
333,,,,,
334,1,1,5,2,2
334,2,1,5,3,3
334,3,1,5,3,3
334,4,1,4,3,3
334,5,1,98,,
334,6,1,5,3,3
334,7,0,,,
335,1,1,3,3,2
335,2,0,,,
335,3,1,5,2,3
335,4,1,5,3,3
335,5,1,98,,
335,6,1,5,3,4
335,7,1,98,,
336,1,0,,,
336,2,0,,,
336,3,1,1,2,2
336,4,0,,,
336,5,1,2,2,2
336,6,1,1,2,1
336,7,0,,,
337,,,,,
338,1,1,5,1,2
338,2,1,5,3,2
338,3,2,5,2,2
338,4,1,3,3,2
338,5,1,4,3,2
338,6,1,4,3,2
338,7,1,3,2,1
339,1,1,4,3,3
339,2,1,5,3,4
339,3,1,4,4,3
339,4,1,4,3,4
339,5,1,1,3,3
339,6,1,1,2,3
339,7,1,1,3,3
340,1,1,2,2,2
340,2,1,3,2,1
340,3,2,4,1,1
340,4,0,,,
340,5,0,,,
340,6,0,,,
340,7,0,,,
341,1,1,5,3,3
341,2,1,5,3,2
341,3,1,5,3,3
341,4,1,4,3,3
341,5,1,98,,
341,6,1,3,3,3
341,7,1,4,3,2
342,1,1,2,3,2
342,2,1,5,3,3
342,3,1,5,3,4
342,4,1,5,4,4
342,5,1,5,2,3
342,6,1,2,3,2
342,7,0,,,
343,1,1,5,1,3
343,2,1,5,2,3
343,3,1,5,3,3
343,4,1,5,3,3
343,5,1,2,3,3
343,6,1,3,3,2
343,7,1,4,3,3
344,1,1,5,2,3
344,2,1,5,2,3
344,3,1,5,2,3
344,4,1,5,3,3
344,5,1,5,3,3
344,6,1,3,2,2
344,7,1,4,1,3
345,1,0,,,
345,2,1,5,2,3
345,3,0,,,
345,4,0,,,
345,5,1,2,2,2
345,6,1,3,3,2
345,7,1,5,2,1
346,1,1,5,2,2
346,2,1,3,4,2
346,3,1,4,3,1
346,4,1,3,3,2
346,5,1,4,3,2
346,6,1,3,3,2
346,7,0,,,
398,1,0,,,
398,2,0,,,
398,3,1,1,3,3
398,4,0,,,
398,5,0,,,
398,6,0,,,
398,7,0,,,
399,1,1,1,3,4
399,2,1,1,2,3
399,3,1,5,2,3
399,4,1,5,2,3
399,5,2,5,3,3
399,6,1,1,3,3
399,7,1,1,3,3
400,1,1,1,2,3
400,2,1,1,2,3
400,3,1,1,2,3
400,4,1,1,3,3
400,5,1,1,2,3
400,6,1,1,3,3
400,7,1,1,2,3
495,1,1,1,3,2
495,2,1,1,2,2
495,3,1,5,2,2
495,4,1,1,2,3
495,5,1,5,3,3
495,6,1,1,2,3
495,7,1,1,3,3
496,1,1,1,3,4
496,2,1,1,3,4
496,3,1,1,3,4
496,4,1,1,3,4
496,5,1,1,3,4
496,6,1,1,4,4
496,7,1,1,3,4
498,1,1,5,3,4
498,2,1,5,3,4
498,3,1,5,3,4
498,4,1,5,3,4
498,5,1,5,3,4
498,6,1,5,3,4
498,7,1,5,3,4
499,1,1,5,3,4
499,2,1,5,3,4
499,3,1,5,3,4
499,4,1,5,3,4
499,5,1,5,3,4
499,6,1,5,3,4
499,7,1,5,3,4
500,1,1,2,3,4
500,2,1,2,3,3
500,3,1,2,3,4
500,4,1,2,3,4
500,5,1,2,3,3
500,6,1,2,2,3
500,7,1,2,3,3
501,1,1,1,3,4
501,2,1,1,3,4
501,3,1,1,3,4
501,4,1,1,3,4
501,5,1,1,3,4
501,6,1,1,3,4
501,7,1,1,3,4
502,,,,,
504,1,1,5,3,4
504,2,0,,,
504,3,0,,,
504,4,0,,,
504,5,1,1,3,4
504,6,1,5,3,4
504,7,0,,,
505,1,1,2,3,4
505,2,1,2,3,4
505,3,1,2,3,4
505,4,1,2,3,4
505,5,1,2,3,4
505,6,1,2,3,4
505,7,1,2,3,4
507,1,1,5,3,4
507,2,1,5,3,4
507,3,1,1,3,4
507,4,1,5,3,4
507,5,1,5,3,4
507,6,1,1,3,3
507,7,1,1,3,4
508,1,2,2,1,2
508,2,0,,,
508,3,2,2,1,3
508,4,0,,,
508,5,0,,,
508,6,2,2,2,2
508,7,0,,,
510,1,1,1,2,3
510,2,1,1,3,4
510,3,1,1,3,4
510,4,1,1,2,3
510,5,1,1,3,4
510,6,1,2,3,3
510,7,1,2,2,3
511,1,1,1,3,4
511,2,1,1,3,3
511,3,1,1,3,4
511,4,1,1,3,4
511,5,1,1,3,4
511,6,1,1,3,4
511,7,1,1,3,3
512,1,1,5,3,4
512,2,1,1,3,4
512,3,1,5,3,4
512,4,1,1,3,3
512,5,1,5,3,4
512,6,1,5,3,3
512,7,1,5,3,3
1132,1,2,1,3,3
1132,2,1,5,3,3
1132,3,1,5,3,3
1132,4,1,5,3,3
1132,5,1,5,3,3
1132,6,1,5,3,3
1132,7,1,5,3,3
1133,1,1,1,3,4
1133,2,1,1,3,4
1133,3,1,1,3,4
1133,4,1,1,3,4
1133,5,1,1,3,4
1133,6,1,1,3,4
1133,7,1,1,3,4
1134,1,1,1,3,4
1134,2,1,1,3,4
1134,3,1,1,3,4
1134,4,1,1,3,4
1134,5,1,1,3,4
1134,6,1,5,3,3
1134,7,1,5,3,3
1135,1,0,,,
1135,2,0,,,
1135,3,0,,,
1135,4,0,,,
1135,5,0,,,
1135,6,0,,,
1135,7,0,,,
1137,1,1,1,3,4
1137,2,1,1,3,4
1137,3,1,1,3,4
1137,4,1,1,3,4
1137,5,1,1,3,4
1137,6,1,1,3,4
1137,7,1,1,3,4
1138,1,1,5,3,3
1138,2,1,5,3,3
1138,3,1,5,3,3
1138,4,1,5,3,3
1138,5,1,5,3,3
1138,6,1,5,3,3
1138,7,1,5,3,3
1139,1,1,5,3,3
1139,2,1,5,3,3
1139,3,1,5,3,3
1139,4,1,5,3,3
1139,5,1,5,3,3
1139,6,1,5,3,3
1139,7,1,5,3,3
1141,1,1,1,3,3
1141,2,1,5,3,3
1141,3,1,5,3,3
1141,4,1,5,3,3
1141,5,1,5,3,3
1141,6,1,5,3,3
1141,7,1,5,3,3
1178,1,0,,,
1178,2,1,1,3,3
1178,3,1,1,3,4
1178,4,0,,,
1178,5,0,,,
1178,6,0,,,
1178,7,0,,,
1179,1,0,,,
1179,2,1,1,3,4
1179,3,1,1,3,3
1179,4,1,1,3,3
1179,5,2,1,3,3
1179,6,1,1,3,3
1179,7,2,5,4,4
1181,1,1,1,2,3
1181,2,1,1,2,3
1181,3,1,1,2,3
1181,4,1,1,2,3
1181,5,1,1,3,3
1181,6,1,5,2,2
1181,7,1,5,2,2
1182,1,1,1,3,4
1182,2,1,1,3,4
1182,3,1,1,3,4
1182,4,1,1,3,4
1182,5,1,1,3,4
1182,6,1,1,3,4
1182,7,1,1,3,4
1189,1,1,5,3,4
1189,2,1,5,3,4
1189,3,1,5,3,4
1189,4,1,5,3,4
1189,5,1,5,3,4
1189,6,1,5,3,4
1189,7,1,5,3,4
1191,1,1,5,3,3
1191,2,1,5,3,4
1191,3,1,1,3,4
1191,4,1,1,3,4
1191,5,1,1,3,3
1191,6,1,1,3,3
1191,7,1,1,3,3
1193,,,,,
1194,1,1,5,3,3
1194,2,1,5,3,3
1194,3,1,5,3,3
1194,4,1,5,3,3
1194,5,1,5,3,4
1194,6,1,5,3,4
1194,7,1,5,3,4
1199,1,1,5,3,3
1199,2,1,5,3,3
1199,3,1,5,3,4
1199,4,1,5,3,3
1199,5,1,5,3,4
1199,6,1,5,3,4
1199,7,1,5,3,3
1200,1,1,3,2,2
1200,2,1,3,2,2
1200,3,1,3,2,2
1200,4,1,3,2,2
1200,5,1,3,2,2
1200,6,1,3,2,2
1200,7,1,3,2,2
1435,1,1,4,2,2
1435,2,1,4,2,2
1435,3,1,4,2,2
1435,4,1,5,2,2
1435,5,1,5,2,2
1435,6,1,5,2,2
1435,7,1,5,2,2
1436,1,1,5,3,3
1436,2,1,5,3,3
1436,3,1,5,3,3
1436,4,1,5,3,3
1436,5,1,5,3,3
1436,6,1,5,3,3
1436,7,1,5,3,3
1439,1,0,,,
1439,2,0,,,
1439,3,1,1,3,4
1439,4,0,,,
1439,5,0,,,
1439,6,0,,,
1439,7,0,,,
1440,1,1,1,3,3
1440,2,1,1,3,3
1440,3,1,1,3,3
1440,4,1,1,3,3
1440,5,1,1,3,3
1440,6,1,1,3,3
1440,7,1,1,3,3
1441,1,1,5,3,3
1441,2,1,5,3,4
1441,3,1,5,2,3
1441,4,1,5,3,3
1441,5,1,5,3,2
1441,6,1,5,3,4
1441,7,1,5,3,3
1442,1,1,1,2,1
1442,2,1,3,2,3
1442,3,1,3,2,2
1442,4,1,5,3,3
1442,5,1,1,2,3
1442,6,1,5,3,3
1442,7,1,5,2,3
1443,1,0,,,
1443,2,0,,,
1443,3,0,,,
1443,4,0,,,
1443,5,0,,,
1443,6,0,,,
1443,7,0,,,
1468,1,1,1,3,4
1468,2,1,1,3,4
1468,3,1,1,3,4
1468,4,1,1,3,4
1468,5,1,1,3,4
1468,6,1,1,3,3
1468,7,1,1,3,3
1470,1,1,1,3,4
1470,2,1,1,3,4
1470,3,1,1,3,4
1470,4,1,1,3,4
1470,5,1,1,3,4
1470,6,1,1,3,4
1470,7,1,1,3,3
1472,1,1,1,3,4
1472,2,1,1,3,3
1472,3,1,1,3,3
1472,4,1,1,3,3
1472,5,1,1,3,3
1472,6,1,1,3,3
1472,7,1,1,2,3
1473,,,,,
1475,1,1,1,3,4
1475,2,0,,,
1475,3,0,,,
1475,4,0,,,
1475,5,0,,,
1475,6,0,,,
1475,7,0,,,
1477,1,1,5,3,3
1477,2,1,5,3,3
1477,3,1,5,3,3
1477,4,1,5,3,3
1477,5,1,5,3,3
1477,6,1,5,3,3
1477,7,1,5,3,3
1478,1,1,1,2,2
1478,2,1,1,2,4
1478,3,1,1,2,2
1478,4,1,2,2,2
1478,5,1,1,2,2
1478,6,1,2,2,2
1478,7,1,2,2,2
1479,1,0,,,
1479,2,1,1,3,4
1479,3,0,,,
1479,4,0,,,
1479,5,0,,,
1479,6,1,1,4,4
1479,7,0,,,
1480,1,1,5,3,4
1480,2,1,5,3,4
1480,3,1,5,3,4
1480,4,1,5,3,4
1480,5,1,5,3,4
1480,6,1,5,3,4
1480,7,1,5,3,4
1481,1,1,5,3,3
1481,2,1,1,3,3
1481,3,1,1,2,3
1481,4,1,1,3,3
1481,5,1,1,2,3
1481,6,1,1,3,4
1481,7,1,1,3,3
1595,1,1,1,3,4
1595,2,1,1,3,4
1595,3,1,1,3,4
1595,4,1,1,3,4
1595,5,1,1,3,4
1595,6,1,1,3,4
1595,7,1,1,3,4
1597,1,1,1,3,4
1597,2,1,1,3,4
1597,3,1,1,3,4
1597,4,1,1,3,3
1597,5,1,1,3,4
1597,6,1,1,3,4
1597,7,1,1,3,4
1598,1,1,1,3,4
1598,2,1,1,3,4
1598,3,1,1,3,4
1598,4,1,1,3,4
1598,5,1,1,3,4
1598,6,1,1,3,4
1598,7,1,1,3,4
1599,1,1,5,3,3
1599,2,1,5,3,3
1599,3,1,5,3,3
1599,4,1,5,3,3
1599,5,1,5,3,3
1599,6,1,5,3,3
1599,7,1,5,3,3
1600,1,1,5,2,2
1600,2,1,5,3,2
1600,3,1,5,2,2
1600,4,1,5,2,2
1600,5,1,5,2,2
1600,6,1,5,2,2
1600,7,1,5,2,2
1694,1,1,5,3,3
1694,2,1,5,3,3
1694,3,1,5,3,3
1694,4,1,5,3,3
1694,5,1,5,3,3
1694,6,1,5,3,3
1694,7,1,5,3,3
1695,1,1,5,2,3
1695,2,1,5,2,3
1695,3,1,5,3,2
1695,4,1,5,3,3
1695,5,1,5,3,3
1695,6,1,5,3,3
1695,7,1,5,3,3
1697,1,1,1,3,3
1697,2,1,1,3,3
1697,3,1,1,3,3
1697,4,1,1,3,3
1697,5,1,1,3,3
1697,6,1,1,3,3
1697,7,1,2,3,3
1698,1,1,1,3,4
1698,2,1,1,3,4
1698,3,1,1,3,4
1698,4,1,1,3,4
1698,5,1,1,3,4
1698,6,1,1,3,4
1698,7,1,1,3,4
1699,1,0,,,
1699,2,0,,,
1699,3,0,,,
1699,4,0,,,
1699,5,0,,,
1699,6,0,,,
1699,7,0,,,
1700,1,1,1,3,3
1700,2,1,1,3,3
1700,3,1,1,3,3
1700,4,1,1,3,3
1700,5,1,1,3,3
1700,6,1,1,3,3
1700,7,1,1,3,2
1731,1,1,1,2,3
1731,2,1,1,2,3
1731,3,1,1,3,3
1731,4,1,1,3,3
1731,5,1,1,2,3
1731,6,1,1,2,3
1731,7,1,1,3,3
1732,1,1,1,3,3
1732,2,1,1,3,3
1732,3,1,1,3,3
1732,4,1,1,3,3
1732,5,1,1,3,3
1732,6,1,1,3,3
1732,7,1,1,3,3
1733,1,1,5,3,3
1733,2,1,5,3,3
1733,3,1,5,3,3
1733,4,1,5,3,3
1733,5,1,5,3,3
1733,6,1,5,3,3
1733,7,1,5,3,3
1734,1,1,1,3,4
1734,2,1,1,3,4
1734,3,1,1,3,4
1734,4,1,1,3,4
1734,5,1,1,3,3
1734,6,1,1,3,3
1734,7,1,1,3,3
1735,1,1,5,2,2
1735,2,1,1,3,2
1735,3,1,3,2,3
1735,4,1,5,2,3
1735,5,1,98,,
1735,6,1,1,2,3
1735,7,1,1,3,3
1739,1,1,1,3,4
1739,2,1,1,3,4
1739,3,1,1,3,4
1739,4,1,1,3,4
1739,5,1,1,3,4
1739,6,1,1,3,4
1739,7,1,1,3,4
1740,1,0,,,
1740,2,0,,,
1740,3,0,,,
1740,4,0,,,
1740,5,2,1,3,3
1740,6,0,,,
1740,7,0,,,
1752,1,1,1,1,1
1752,2,1,5,2,2
1752,3,1,5,3,3
1752,4,1,5,2,3
1752,5,1,5,4,3
1752,6,1,5,3,4
1752,7,1,4,4,2
1754,,,,,
1756,1,1,1,3,4
1756,2,1,1,3,4
1756,3,1,1,3,4
1756,4,1,1,3,4
1756,5,1,1,3,4
1756,6,1,1,3,4
1756,7,1,1,3,4
1760,1,1,1,3,4
1760,2,1,1,3,4
1760,3,1,1,3,4
1760,4,1,1,3,4
1760,5,1,1,3,4
1760,6,1,1,3,4
1760,7,1,1,3,4
1762,1,1,1,3,4
1762,2,1,1,3,4
1762,3,1,1,3,4
1762,4,1,1,3,4
1762,5,1,1,3,4
1762,6,1,1,3,4
1762,7,1,1,3,4
1763,,,,,
1766,1,1,5,3,3
1766,2,1,5,3,3
1766,3,1,5,3,3
1766,4,1,5,3,3
1766,5,1,5,3,3
1766,6,1,5,3,3
1766,7,1,5,3,3
1767,1,1,5,3,3
1767,2,1,5,3,3
1767,3,1,5,3,3
1767,4,1,5,3,3
1767,5,1,5,3,3
1767,6,1,5,3,3
1767,7,1,5,3,3
1769,1,0,,,
1769,2,1,1,3,4
1769,3,0,,,
1769,4,0,,,
1769,5,0,,,
1769,6,0,,,
1769,7,0,,,
1771,1,1,5,3,2
1771,2,1,5,3,3
1771,3,1,5,3,3
1771,4,1,5,3,3
1771,5,1,5,3,3
1771,6,1,98,,
1771,7,2,5,3,3
1773,1,0,,,
1773,2,0,,,
1773,3,0,,,
1773,4,0,,,
1773,5,0,,,
1773,6,0,,,
1773,7,0,,,
1774,1,0,,,
1774,2,0,,,
1774,3,0,,,
1774,4,0,,,
1774,5,0,,,
1774,6,0,,,
1774,7,0,,,
1778,1,1,1,3,3
1778,2,1,5,3,3
1778,3,1,5,3,3
1778,4,1,5,3,3
1778,5,1,5,3,3
1778,6,1,5,3,3
1778,7,1,5,3,3
1779,1,1,1,2,3
1779,2,1,1,2,3
1779,3,1,1,2,3
1779,4,1,1,3,3
1779,5,1,1,3,3
1779,6,1,1,3,3
1779,7,1,5,3,4
1780,1,1,1,3,3
1780,2,1,1,3,3
1780,3,1,5,3,3
1780,4,1,5,2,3
1780,5,1,5,3,3
1780,6,2,4,2,3
1780,7,1,5,3,3
1784,1,1,5,3,3
1784,2,1,5,3,3
1784,3,1,5,3,3
1784,4,1,5,3,3
1784,5,1,5,3,3
1784,6,1,5,3,3
1784,7,1,5,3,3
1786,1,1,1,3,4
1786,2,1,1,3,4
1786,3,1,1,3,4
1786,4,1,1,3,4
1786,5,1,1,3,4
1786,6,1,5,3,3
1786,7,1,1,3,4
1787,1,1,1,3,4
1787,2,1,1,3,4
1787,3,1,1,3,4
1787,4,1,1,3,4
1787,5,1,1,3,4
1787,6,1,5,3,3
1787,7,1,1,3,4
1861,1,0,,,
1861,2,0,,,
1861,3,0,,,
1861,4,0,,,
1861,5,0,,,
1861,6,0,,,
1861,7,0,,,
1862,1,1,1,3,4
1862,2,1,1,3,3
1862,3,1,1,3,4
1862,4,1,1,3,4
1862,5,1,1,3,3
1862,6,1,1,3,4
1862,7,1,1,3,4
1863,1,1,1,3,4
1863,2,1,1,3,4
1863,3,1,1,3,4
1863,4,1,1,3,4
1863,5,1,1,3,4
1863,6,1,1,3,4
1863,7,1,1,3,4
1864,,,,,
1867,1,0,,,
1867,2,0,,,
1867,3,0,,,
1867,4,0,,,
1867,5,0,,,
1867,6,0,,,
1867,7,0,,,
1868,1,1,1,3,4
1868,2,1,1,3,4
1868,3,1,1,3,4
1868,4,1,1,3,4
1868,5,1,1,3,4
1868,6,1,1,3,4
1868,7,1,1,3,4
1869,1,1,1,2,2
1869,2,0,,,
1869,3,1,1,2,3
1869,4,1,1,2,3
1869,5,1,1,3,1
1869,6,0,,,
1869,7,0,,,
1870,1,1,5,3,3
1870,2,1,5,3,3
1870,3,1,5,3,3
1870,4,1,5,3,3
1870,5,1,5,3,3
1870,6,1,5,3,3
1870,7,1,5,3,3
1873,1,1,5,3,3
1873,2,1,5,3,3
1873,3,1,5,3,3
1873,4,1,5,3,3
1873,5,1,5,3,3
1873,6,1,5,3,3
1873,7,1,5,3,3
1874,1,1,1,3,4
1874,2,1,1,3,4
1874,3,1,1,3,4
1874,4,1,1,3,4
1874,5,1,1,3,3
1874,6,1,1,3,3
1874,7,1,1,3,4
1876,1,1,5,2,2
1876,2,1,1,2,3
1876,3,1,1,2,3
1876,4,1,1,2,3
1876,5,1,1,3,3
1876,6,1,1,2,3
1876,7,1,1,3,3
1877,1,1,5,3,4
1877,2,1,5,3,4
1877,3,1,5,3,4
1877,4,1,5,3,4
1877,5,1,5,3,3
1877,6,1,5,3,3
1877,7,1,5,3,3
1905,1,1,1,2,3
1905,2,1,1,2,3
1905,3,1,5,2,2
1905,4,1,1,2,3
1905,5,1,5,2,2
1905,6,1,5,3,2
1905,7,2,1,2,3
1907,,,,,
2040,1,1,5,3,3
2040,2,1,5,3,3
2040,3,1,5,3,3
2040,4,1,5,3,3
2040,5,1,5,3,3
2040,6,1,5,3,3
2040,7,1,5,3,3
2041,1,1,1,3,3
2041,2,1,1,3,3
2041,3,1,1,2,3
2041,4,1,1,3,2
2041,5,1,5,3,3
2041,6,1,1,3,3
2041,7,1,1,3,3
2042,1,0,,,
2042,2,0,,,
2042,3,0,,,
2042,4,0,,,
2042,5,0,,,
2042,6,0,,,
2042,7,0,,,
2043,1,1,1,3,3
2043,2,1,1,3,2
2043,3,1,5,3,3
2043,4,1,1,3,3
2043,5,1,1,2,3
2043,6,1,1,3,3
2043,7,1,1,3,3
2044,1,1,1,3,4
2044,2,1,1,3,4
2044,3,1,1,3,4
2044,4,1,1,3,4
2044,5,1,1,3,4
2044,6,1,1,3,4
2044,7,1,1,3,4
2045,1,0,,,
2045,2,0,,,
2045,3,0,,,
2045,4,0,,,
2045,5,0,,,
2045,6,0,,,
2045,7,0,,,
2046,1,0,,,
2046,2,0,,,
2046,3,0,,,
2046,4,0,,,
2046,5,0,,,
2046,6,0,,,
2046,7,0,,,
2047,1,0,,,
2047,2,0,,,
2047,3,0,,,
2047,4,0,,,
2047,5,0,,,
2047,6,1,1,3,3
2047,7,0,,,
2048,1,1,5,3,3
2048,2,1,5,3,3
2048,3,1,5,3,3
2048,4,1,5,3,3
2048,5,1,5,3,3
2048,6,1,5,3,3
2048,7,1,5,3,3
2049,1,1,1,3,4
2049,2,1,1,3,4
2049,3,1,1,3,3
2049,4,1,1,3,4
2049,5,1,1,3,4
2049,6,1,1,3,4
2049,7,1,1,3,4
2050,1,1,5,3,3
2050,2,1,5,3,3
2050,3,1,5,3,3
2050,4,1,5,3,3
2050,5,1,5,3,3
2050,6,1,5,3,3
2050,7,1,5,3,3
5001,1,1,1,3,4
5001,2,1,1,3,4
5001,3,1,1,3,4
5001,4,1,5,3,4
5001,5,1,1,3,4
5001,6,1,5,3,4
5001,7,0,,,
5002,1,1,1,3,4
5002,2,1,1,3,4
5002,3,1,1,3,4
5002,4,1,1,3,3
5002,5,1,1,3,4
5002,6,1,1,3,3
5002,7,1,1,3,3
5003,1,1,1,3,4
5003,2,1,1,3,3
5003,3,1,5,3,3
5003,4,1,1,3,3
5003,5,1,5,3,3
5003,6,1,5,3,3
5003,7,1,5,3,3
5004,1,1,1,3,4
5004,2,1,1,3,4
5004,3,1,1,3,4
5004,4,1,1,3,4
5004,5,1,1,3,4
5004,6,1,1,3,4
5004,7,1,1,3,4
5005,1,1,1,2,3
5005,2,1,5,2,3
5005,3,1,1,2,3
5005,4,1,1,2,3
