HH_Id,Item_Consumed,Money_Value_ETB,Spent_Low_Yn
684,4,2500,0
684,5,700,0
684,6,0,
684,7,1468,0
684,8,850,0
684,9,1500,0
685,1,4000,0
685,2,8000,0
685,3,250,0
685,4,2000,0
685,5,300,0
685,6,0,
685,7,1000,0
685,8,0,
685,9,0,
686,1,1500,0
686,2,2000,0
686,3,600,0
686,4,2500,0
686,5,200,0
686,6,0,
686,7,0,
686,8,0,
686,9,0,
687,1,6000,0
687,2,8000,0
687,3,5000,0
687,4,6000,0
687,5,1000,0
687,6,0,
687,7,200,0
687,8,0,
687,9,0,
689,1,0,
689,2,0,
689,3,0,
689,4,0,
689,5,0,
689,6,0,
689,7,0,
689,8,0,
689,9,0,
690,1,2000,0
690,2,4000,0
690,3,3500,0
690,4,5000,0
690,5,2000,0
690,6,0,
690,7,5000,0
690,8,1500,0
690,9,2000,0
691,1,1000,0
691,2,8500,0
691,3,0,
691,4,1400,0
691,5,400,0
691,6,0,
691,7,560,0
691,8,0,
691,9,250,0
692,1,0,
692,2,0,
692,3,0,
692,4,0,
692,5,0,
692,6,0,
692,7,0,
692,8,0,
692,9,0,
693,1,2400,0
693,2,4000,0
693,3,5000,0
693,4,6000,0
693,5,2000,0
693,6,0,
693,7,2500,0
693,8,1500,0
693,9,2400,0
694,1,1500,0
694,2,6800,0
694,3,750,0
694,4,1400,0
694,5,0,
694,6,0,
694,7,450,0
694,8,0,
694,9,0,
695,1,0,
695,2,0,
695,3,850,1
695,4,580,0
695,5,450,1
695,6,430,0
695,7,2500,1
695,8,3200,0
695,9,0,
696,1,3100,0
696,2,6000,0
696,3,4200,0
696,4,5400,0
696,5,2000,0
696,6,0,
696,7,2600,0
696,8,1700,0
696,9,3800,0
697,1,1500,0
697,2,7000,0
697,3,900,0
697,4,1500,0
697,5,0,
697,6,0,
697,7,550,0
697,8,0,
697,9,0,
698,1,0,
698,2,0,
698,3,0,
698,4,0,
698,5,0,
698,6,0,
698,7,0,
698,8,0,
698,9,0,
699,1,2400,0
699,2,5000,0
699,3,3000,0
699,4,5000,0
699,5,1500,0
699,6,0,
699,7,2000,0
699,8,1200,0
699,9,3200,0
700,1,0,
700,2,0,
700,3,560,0
700,4,0,
700,5,0,
700,6,0,
700,7,0,
700,8,0,
700,9,0,
701,1,0,
701,2,0,
701,3,380,0
701,4,0,
701,5,0,
701,6,0,
701,7,0,
701,8,0,
701,9,0,
702,1,3500,0
702,2,5000,0
702,3,6000,0
702,4,7000,0
702,5,2000,0
702,6,0,
702,7,4000,0
702,8,2000,0
702,9,4000,0
703,1,0,
703,2,0,
703,3,680,1
703,4,360,0
703,5,0,
703,6,0,
703,7,0,
703,8,0,
703,9,0,
705,1,0,
705,2,3000,0
705,3,500,0
705,4,500,0
705,5,200,0
705,6,0,
705,7,450,0
705,8,0,
705,9,0,
706,1,0,
706,2,5000,0
706,3,900,0
706,4,700,0
706,5,450,0
706,6,0,
706,7,400,0
706,8,0,
706,9,0,
708,1,2600,0
708,2,7000,0
708,3,5000,0
708,4,6700,0
708,5,6000,0
708,6,0,
708,7,4000,0
708,8,5000,0
708,9,3000,0
709,1,0,
709,2,0,
709,3,350,1
709,4,230,0
709,5,200,0
709,6,0,
709,7,0,
709,8,0,
709,9,0,
711,1,0,
711,2,0,
711,3,580,1
711,4,350,0
711,5,0,
711,6,0,
711,7,0,
711,8,0,
711,9,0,
712,1,3000,0
712,2,6000,0
712,3,3800,0
712,4,7000,0
712,5,2000,0
712,6,0,
712,7,2000,0
712,8,4500,0
712,9,5000,0
714,1,300,0
714,2,2000,0
714,3,6000,0
714,4,7000,0
714,5,1800,0
714,6,0,
714,7,4000,0
714,8,5000,0
714,9,3500,0
715,1,6000,0
715,2,5000,0
715,3,4500,0
715,4,7000,0
715,5,2000,0
715,6,0,
715,7,3000,0
715,8,4000,0
715,9,4000,0
716,1,800,0
716,2,4500,0
716,3,300,0
716,4,1000,0
716,5,200,0
716,6,0,
716,7,300,0
716,8,0,
716,9,0,
717,1,500,0
717,2,7000,0
717,3,600,0
717,4,1000,0
717,5,300,0
717,6,0,
717,7,500,0
717,8,0,
717,9,0,
817,1,1800,0
817,2,6000,0
817,3,4000,0
817,4,7300,0
817,5,2400,0
817,6,0,
817,7,3500,0
817,8,5000,0
817,9,2700,0
818,1,0,
818,2,0,
818,3,360,1
818,4,0,
818,5,580,1
818,6,960,0
818,7,0,
818,8,0,
818,9,0,
819,1,1500,0
819,2,12000,0
819,3,500,0
819,4,3000,0
819,5,400,0
819,6,0,
819,7,800,0
819,8,0,
819,9,0,
820,1,6000,0
820,2,10000,0
820,3,1500,0
820,4,6000,0
820,5,800,0
820,6,0,
820,7,2000,0
820,8,5000,0
820,9,0,
822,1,6000,0
822,2,5000,0
822,3,4500,0
822,4,7000,0
822,5,2000,0
822,6,0,
822,7,3000,0
822,8,5000,0
822,9,3500,0
823,1,1300,0
823,2,2000,0
823,3,1700,0
823,4,1500,0
823,5,500,0
823,6,0,
823,7,1182,0
823,8,250,0
823,9,1000,0
824,1,900,0
824,2,12000,0
824,3,1500,0
824,4,1500,0
824,5,400,0
824,6,0,
824,7,600,0
824,8,0,
824,9,0,
826,1,500,0
826,2,3000,0
826,3,300,0
826,4,800,0
826,5,400,0
826,6,0,
826,7,450,0
826,8,0,
826,9,0,
827,1,1200,0
827,2,2136,0
827,3,1540,0
827,4,2000,0
827,5,1200,0
827,6,0,
827,7,1255,0
827,8,0,
827,9,2000,0
829,1,6000,0
829,2,2800,0
829,3,3400,0
829,4,7000,0
829,5,2000,0
829,6,0,
829,7,5000,0
829,8,4000,0
829,9,3000,0
830,1,2500,0
830,2,7000,0
830,3,4300,0
830,4,6000,0
830,5,2000,0
830,6,0,
830,7,3000,0
830,8,0,
830,9,5000,0
831,1,3200,0
831,2,5000,0
831,3,4000,0
831,4,6000,0
831,5,3000,0
831,6,0,
831,7,4300,0
831,8,2000,0
831,9,3700,0
832,1,0,
832,2,0,
832,3,850,1
832,4,350,0
832,5,250,1
832,6,0,
832,7,0,
832,8,0,
832,9,0,
833,1,0,
833,2,0,
833,3,850,1
833,4,528,0
833,5,0,
833,6,0,
833,7,0,
833,8,0,
833,9,0,
871,1,500,0
871,2,3000,0
871,3,500,0
871,4,600,1
871,5,350,0
871,6,0,
871,7,1700,0
871,8,0,
871,9,0,
872,1,5000,0
872,2,10000,0
872,3,500,0
872,4,2000,0
872,5,1500,0
872,6,20000,0
872,7,2000,0
872,8,4000,0
872,9,1000,0
873,1,0,
873,2,2000,0
873,3,250,0
873,4,450,0
873,5,250,0
873,6,0,
873,7,1380,0
873,8,0,
873,9,0,
874,1,1000,0
874,2,5000,0
874,3,1000,0
874,4,1000,0
874,5,1000,0
874,6,6000,0
874,7,1700,0
874,8,0,
874,9,0,
875,1,3000,0
875,2,2000,0
875,3,4000,0
875,4,2000,0
875,5,1000,0
875,6,0,
875,7,2500,0
875,8,0,
875,9,5000,0
876,1,370,0
876,2,3500,0
876,3,160,0
876,4,0,
876,5,1850,0
876,6,0,
876,7,280,0
876,8,0,
876,9,0,
877,1,3500,0
877,2,7300,0
877,3,2000,0
877,4,5000,0
877,5,1500,0
877,6,0,
877,7,3000,0
877,8,6000,0
877,9,4000,0
878,1,5000,0
878,2,2000,0
878,3,0,
878,4,600,0
878,5,0,
878,6,0,
878,7,930,0
878,8,0,
878,9,800,0
879,1,500,0
879,2,4000,0
879,3,500,0
879,4,1000,0
879,5,600,0
879,6,0,
879,7,1200,0
879,8,0,
879,9,0,
880,1,250,0
880,2,3580,0
880,3,550,0
880,4,0,
880,5,6000,0
880,6,0,
880,7,450,0
880,8,0,
880,9,0,
881,1,2000,0
881,2,4000,0
881,3,2500,0
881,4,7000,0
881,5,1000,0
881,6,0,
881,7,2000,0
881,8,0,
881,9,0,
882,1,0,
882,2,0,
882,3,1520,1
882,4,250,0
882,5,860,1
882,6,1620,0
882,7,0,
882,8,0,
882,9,0,
883,1,0,
883,2,0,
883,3,690,1
883,4,250,1
883,5,380,1
883,6,520,0
883,7,0,
883,8,0,
883,9,0,
884,1,6000,0
884,2,2800,0
884,3,0,
884,4,2300,0
884,5,600,0
884,6,300,0
884,7,1400,0
884,8,0,
884,9,800,0
885,1,1000,0
885,2,4000,0
885,3,1500,0
885,4,1600,0
885,5,300,0
885,6,0,
885,7,1200,0
885,8,0,
885,9,0,
886,1,6000,0
886,2,4000,0
886,3,0,
886,4,1400,0
886,5,500,0
886,6,0,
886,7,800,0
886,8,0,
886,9,450,0
887,1,0,
887,2,1500,0
887,3,350,0
887,4,0,
887,5,200,0
887,6,0,
887,7,1350,0
887,8,0,
887,9,0,
888,1,2000,0
888,2,3600,0
888,3,0,
888,4,0,
888,5,4500,0
888,6,0,
888,7,2300,0
888,8,0,
888,9,0,
889,1,10000,0
889,2,5000,0
889,3,0,
889,4,2000,0
889,5,1600,0
889,6,0,
889,7,1400,0
889,8,0,
889,9,900,0
890,1,0,
890,2,2000,0
890,3,480,0
890,4,400,0
890,5,200,0
890,6,0,
890,7,770,0
890,8,0,
890,9,0,
891,1,0,
891,2,0,
891,3,650,1
891,4,0,
891,5,860,1
891,6,580,0
891,7,0,
891,8,0,
891,9,0,
892,1,0,
892,2,0,
892,3,580,0
892,4,0,
892,5,0,
892,6,0,
892,7,0,
892,8,0,
892,9,0,
893,1,10000,0
893,2,4000,0
893,3,500,0
893,4,3000,0
893,5,1600,0
893,6,0,
893,7,1500,0
893,8,0,
893,9,1000,0
894,1,0,
894,2,0,
894,3,860,0
894,4,0,
894,5,580,0
894,6,0,
894,7,0,
894,8,0,
894,9,0,
895,1,5000,0
895,2,6000,0
895,3,5000,1
895,4,7000,0
895,5,1800,0
895,6,0,
895,7,5000,0
895,8,0,
895,9,2000,0
896,1,2000,0
896,2,6000,0
896,3,5000,0
896,4,7000,0
896,5,5000,0
896,6,0,
896,7,5500,0
896,8,0,
896,9,4000,0
897,1,800,0
897,2,6000,0
897,3,600,0
897,4,1000,0
897,5,400,0
897,6,0,
897,7,600,0
897,8,0,
897,9,0,
899,1,5000,0
899,2,4000,0
899,3,0,
899,4,2500,0
899,5,3000,0
899,6,0,
899,7,1200,0
899,8,0,
899,9,1500,0
900,1,9000,0
900,2,7000,0
900,3,500,0
900,4,1700,0
900,5,1450,0
900,6,0,
900,7,1100,0
900,8,0,
900,9,600,0
901,1,3000,0
901,2,15000,0
901,3,5000,0
901,4,3000,0
901,5,600,0
901,6,6000,0
901,7,500,0
901,8,0,
901,9,0,
902,1,0,
902,2,2000,0
902,3,450,0
902,4,300,0
902,5,250,0
902,6,0,
902,7,800,0
902,8,0,
902,9,0,
903,1,14000,0
903,2,6000,0
903,3,1200,0
903,4,3500,0
903,5,2000,0
903,6,0,
903,7,1450,0
903,8,0,
903,9,1200,0
904,1,1000,0
904,2,3650,0
904,3,0,
904,4,0,
904,5,3600,0
904,6,0,
904,7,240,0
904,8,0,
904,9,0,
905,1,1000,0
905,2,3500,0
905,3,0,
905,4,0,
905,5,0,
905,6,0,
905,7,295,0
905,8,0,
905,9,0,
906,1,1365,0
906,2,2000,0
906,3,1183,0
906,4,2500,0
906,5,1200,0
906,6,0,
906,7,1096,0
906,8,750,0
906,9,1000,0
907,1,300,0
907,2,8000,0
907,3,0,
907,4,1500,0
907,5,500,0
907,6,4000,0
907,7,550,0
907,8,0,
907,9,0,
908,1,3000,0
908,2,10000,0
908,3,2000,0
908,4,2500,0
908,5,400,0
908,6,0,
908,7,1000,0
908,8,0,
908,9,300,0
910,1,800,0
910,2,9000,0
910,3,0,
910,4,1500,0
910,5,500,0
910,6,0,
910,7,400,0
910,8,0,
910,9,0,
911,1,1000,0
911,2,9500,0
911,3,600,0
911,4,1000,0
911,5,700,0
911,6,0,
911,7,500,0
911,8,0,
911,9,150,0
912,1,0,
912,2,0,
912,3,0,
912,4,0,
912,5,0,
912,6,0,
912,7,0,
912,8,0,
912,9,0,
913,1,0,
913,2,0,
913,3,890,1
913,4,900,0
913,5,0,
913,6,0,
913,7,0,
913,8,0,
913,9,0,
914,1,2500,0
914,2,3000,0
914,3,1500,0
914,4,4000,0
914,5,2000,0
914,6,0,
914,7,3200,0
914,8,2000,0
914,9,3000,0
915,1,3000,0
915,2,5000,0
915,3,2500,0
915,4,6000,0
915,5,1500,0
915,6,0,
915,7,4000,0
915,8,2000,0
915,9,2500,0
916,1,0,
916,2,0,
916,3,0,
916,4,0,
916,5,0,
916,6,0,
916,7,0,
916,8,0,
916,9,0,
917,1,0,
917,2,0,
917,3,850,0
917,4,0,
917,5,0,
917,6,0,
917,7,0,
917,8,0,
917,9,0,
918,1,0,
918,2,0,
918,3,0,
918,4,0,
918,5,0,
918,6,0,
918,7,0,
918,8,0,
918,9,0,
919,1,3000,0
919,2,4000,0
919,3,2500,0
919,4,4300,0
919,5,2000,0
919,6,0,
919,7,3200,0
919,8,2100,0
919,9,2600,0
920,1,500,0
920,2,7500,0
920,3,400,0
920,4,1200,0
920,5,600,0
920,6,0,
920,7,700,0
920,8,0,
920,9,0,
921,1,1000,0
921,2,6000,0
921,3,500,0
921,4,2000,0
921,5,600,0
921,6,0,
921,7,750,0
921,8,0,
921,9,0,
922,1,350,0
922,2,4000,0
922,3,0,
922,4,800,0
922,5,250,0
922,6,0,
922,7,600,0
922,8,0,
922,9,0,
923,1,0,
923,2,0,
923,3,850,1
923,4,200,0
923,5,0,
923,6,0,
923,7,0,
923,8,0,
923,9,0,
924,1,2400,0
924,2,4000,0
924,3,2000,0
924,4,6000,0
924,5,2500,0
924,6,0,
924,7,1800,0
924,8,2000,0
924,9,4000,0
1061,1,9000,0
1061,2,3000,0
1061,3,0,
1061,4,1700,0
1061,5,1800,0
1061,6,0,
1061,7,950,0
1061,8,0,
1061,9,2200,0
1062,1,1000,0
1062,2,4500,0
1062,3,0,
1062,4,0,
1062,5,2000,0
1062,6,0,
1062,7,90,0
1062,8,0,
1062,9,0,
1063,1,6000,0
1063,2,2000,0
1063,3,0,
1063,4,1500,0
1063,5,1200,0
1063,6,0,
1063,7,900,0
1063,8,0,
1063,9,1400,0
1064,1,500,0
1064,2,2000,0
1064,3,456,0
1064,4,500,0
1064,5,1000,0
1064,6,0,
1064,7,270,0
1064,8,0,
1064,9,0,
1065,1,350,0
1065,2,1500,0
1065,3,0,
1065,4,0,
1065,5,0,
1065,6,0,
1065,7,65,0
1065,8,0,
1065,9,0,
1066,1,6000,0
1066,2,1800,0
1066,3,0,
1066,4,1700,0
1066,5,450,0
1066,6,0,
1066,7,400,0
1066,8,0,
1066,9,1100,0
1067,1,550,0
1067,2,3500,0
1067,3,0,
1067,4,0,
1067,5,3650,0
1067,6,0,
1067,7,120,0
1067,8,0,
1067,9,0,
1070,1,0,
1070,2,600,0
1070,3,400,0
1070,4,500,0
1070,5,50,0
1070,6,0,
1070,7,360,0
1070,8,0,
1070,9,0,
1072,1,7000,0
1072,2,2000,0
1072,3,0,
1072,4,1000,0
1072,5,0,
1072,6,0,
1072,7,450,0
1072,8,500,0
1072,9,600,0
1073,1,200,0
1073,2,3500,0
1073,3,0,
1073,4,0,
1073,5,0,
1073,6,0,
1073,7,65,0
1073,8,0,
1073,9,0,
1077,1,500,0
1077,2,3600,0
1077,3,450,0
1077,4,0,
1077,5,4200,0
1077,6,0,
1077,7,95,0
1077,8,0,
1077,9,0,
1078,1,250,0
1078,2,3000,0
1078,3,450,0
1078,4,1000,0
1078,5,300,0
1078,6,0,
1078,7,340,0
1078,8,0,
1078,9,0,
1211,1,16000,0
1211,2,4000,0
1211,3,0,
1211,4,1400,0
1211,5,260,0
1211,6,0,
1211,7,1100,0
1211,8,0,
1211,9,1600,0
1213,1,1200,0
1213,2,5600,0
1213,3,0,
1213,4,0,
1213,5,3500,0
1213,6,0,
1213,7,320,0
1213,8,0,
1213,9,0,
1214,1,22000,0
1214,2,5000,0
1214,3,0,
1214,4,1000,0
1214,5,1200,0
1214,6,0,
1214,7,1300,0
1214,8,0,
1214,9,2600,0
1215,1,24000,0
1215,2,6000,0
1215,3,1000,0
1215,4,800,0
1215,5,2200,0
1215,6,0,
1215,7,1540,0
1215,8,0,
1215,9,3000,0
1216,1,40000,0
1216,2,10000,0
1216,3,1000,0
1216,4,8000,0
1216,5,2000,0
1216,6,0,
1216,7,2000,0
1216,8,20000,0
1216,9,5000,0
1219,1,25000,0
1219,2,500,0
1219,3,0,
1219,4,4000,0
1219,5,0,
1219,6,0,
1219,7,1600,0
1219,8,0,
1219,9,0,
1221,1,650,0
1221,2,4000,0
1221,3,0,
1221,4,0,
1221,5,0,
1221,6,0,
1221,7,210,0
1221,8,0,
1221,9,0,
1222,1,1000,0
1222,2,4500,0
1222,3,0,
1222,4,0,
1222,5,0,
1222,6,0,
1222,7,240,0
1222,8,0,
1222,9,0,
1223,1,800,0
1223,2,2500,0
1223,3,0,
1223,4,0,
1223,5,0,
1223,6,0,
1223,7,260,0
1223,8,0,
1223,9,0,
1224,1,1200,0
1224,2,4800,0
1224,3,490,0
1224,4,0,
1224,5,7000,0
1224,6,0,
1224,7,285,0
1224,8,0,
1224,9,0,
1225,1,12000,0
1225,2,2800,0
1225,3,0,
1225,4,1700,0
1225,5,600,0
1225,6,0,
1225,7,1000,0
1225,8,0,
1225,9,2000,0
1226,1,1000,0
1226,2,4000,0
1226,3,0,
1226,4,0,
1226,5,0,
1226,6,0,
1226,7,260,0
1226,8,0,
1226,9,0,
1230,1,1000,0
1230,2,2000,0
1230,3,5000,0
1230,4,500,0
1230,5,0,
1230,6,0,
1230,7,795,0
1230,8,0,
1230,9,0,
1232,1,2000,0
1232,2,10000,0
1232,3,2400,0
1232,4,5000,0
1232,5,500,0
1232,6,8500,0
1232,7,750,0
1232,8,0,
1232,9,0,
1235,1,800,0
1235,2,2600,0
1235,3,0,
1235,4,0,
1235,5,5000,0
1235,6,0,
1235,7,255,0
1235,8,0,
1235,9,0,
1237,1,0,
1237,2,0,
1237,3,580,1
1237,4,0,
1237,5,650,1
1237,6,680,0
1237,7,0,
1237,8,0,
1237,9,0,
1238,1,20000,0
1238,2,5000,0
1238,3,0,
1238,4,4000,0
1238,5,2000,0
1238,6,0,
1238,7,1700,0
1238,8,1280,0
1238,9,2500,0
1239,1,0,
1239,2,0,
1239,3,890,0
1239,4,0,
1239,5,560,1
1239,6,980,0
1239,7,0,
1239,8,0,
1239,9,0,
1240,1,10000,0
1240,2,1700,0
1240,3,0,
1240,4,780,0
1240,5,0,
1240,6,0,
1240,7,1450,0
1240,8,4000,0
1240,9,1100,0
1273,1,1300,0
1273,2,2000,0
1273,3,1600,0
1273,4,2000,0
1273,5,500,0
1273,6,0,
1273,7,1187,0
1273,8,1000,0
1273,9,2000,0
1274,1,30000,0
1274,2,5000,0
1274,3,1200,0
1274,4,5000,0
1274,5,2200,0
1274,6,0,
1274,7,1200,0
1274,8,7000,0
1274,9,3000,0
1275,1,0,
1275,2,0,
1275,3,580,0
1275,4,0,
1275,5,350,0
1275,6,0,
1275,7,1870,0
1275,8,0,
1275,9,0,
1276,1,1300,0
1276,2,4600,0
1276,3,0,
1276,4,0,
1276,5,7000,0
1276,6,0,
1276,7,320,0
1276,8,0,
1276,9,0,
1277,1,30000,0
1277,2,6000,0
1277,3,1500,0
1277,4,4200,0
1277,5,3000,0
1277,6,0,
1277,7,1000,0
1277,8,0,
1277,9,2500,0
1278,1,1200,0
1278,2,1500,0
1278,3,1500,0
1278,4,1200,0
1278,5,1000,0
1278,6,0,
1278,7,1200,0
1278,8,0,
1278,9,600,0
1280,1,0,
1280,2,0,
1280,3,850,1
1280,4,680,0
1280,5,0,
1280,6,0,
1280,7,2300,1
1280,8,0,
1280,9,0,
1282,1,2000,0
1282,2,4000,0
1282,3,650,0
1282,4,0,
1282,5,250,0
1282,6,0,
1282,7,360,0
1282,8,0,
1282,9,0,
1307,1,250,0
1307,2,1800,0
1307,3,1000,0
1307,4,900,0
1307,5,0,
1307,6,0,
1307,7,70,0
1307,8,0,
1307,9,0,
1311,1,600,0
1311,2,3500,0
1311,3,0,
1311,4,0,
1311,5,4200,0
1311,6,0,
1311,7,65,0
1311,8,0,
1311,9,0,
1312,1,500,0
1312,2,2500,0
1312,3,0,
1312,4,0,
1312,5,2500,0
1312,6,1000,0
1312,7,165,0
1312,8,0,
1312,9,0,
1313,1,200,0
1313,2,300,0
1313,3,450,0
1313,4,1000,0
1313,5,350,0
1313,6,0,
1313,7,65,0
1313,8,0,
1313,9,0,
1314,1,80,0
1314,2,1200,0
1314,3,500,0
1314,4,150,0
1314,5,50,0
1314,6,0,
1314,7,0,
1314,8,0,
1314,9,0,
1317,1,12000,0
1317,2,4000,0
1317,3,750,0
1317,4,3000,0
1317,5,1700,0
1317,6,0,
1317,7,960,0
1317,8,0,
1317,9,2000,0
1318,1,0,
1318,2,2000,0
1318,3,400,0
1318,4,500,0
1318,5,150,0
1318,6,0,
1318,7,65,1
1318,8,0,
1318,9,0,
1319,1,250,0
1319,2,2000,0
1319,3,200,0
1319,4,300,0
1319,5,350,0
1319,6,0,
1319,7,200,0
1319,8,0,
1319,9,0,
1320,1,4000,0
1320,2,600,0
1320,3,0,
1320,4,1400,0
1320,5,0,
1320,6,0,
1320,7,700,0
1320,8,0,
1320,9,800,0
1323,1,550,0
1323,2,3600,0
1323,3,0,
1323,4,0,
1323,5,4500,0
1323,6,0,
1323,7,230,0
1323,8,0,
1323,9,0,
1324,1,1500,0
1324,2,3400,0
1324,3,2000,0
1324,4,4000,0
1324,5,1000,0
1324,6,0,
1324,7,2100,0
1324,8,0,
1324,9,3500,0
1325,1,850,0
1325,2,6500,0
1325,3,400,0
1325,4,800,0
1325,5,350,0
1325,6,0,
1325,7,600,0
1325,8,0,
1325,9,0,
1326,1,0,
1326,2,0,
1326,3,580,0
1326,4,0,
1326,5,0,
1326,6,0,
1326,7,2560,0
1326,8,0,
1326,9,0,
1328,1,0,
1328,2,0,
1328,3,850,0
1328,4,0,
1328,5,250,0
1328,6,0,
1328,7,2900,0
1328,8,0,
1328,9,0,
1329,1,0,
1329,2,0,
1329,3,850,0
1329,4,0,
1329,5,380,0
1329,6,0,
1329,7,2300,0
1329,8,0,
1329,9,0,
1330,1,2000,0
1330,2,4200,0
1330,3,3000,0
1330,4,6000,0
1330,5,1500,0
1330,6,0,
1330,7,2500,0
1330,8,0,
1330,9,3000,0
1331,1,3200,0
1331,2,2400,0
1331,3,4000,0
1331,4,6000,0
1331,5,2000,0
1331,6,0,
1331,7,3000,0
1331,8,0,
1331,9,2000,0
1332,1,2000,0
1332,2,4300,0
1332,3,3500,0
1332,4,6000,0
1332,5,1000,0
1332,6,0,
1332,7,2700,0
1332,8,1500,0
1332,9,3000,0
1333,1,1800,0
1333,2,6000,0
1333,3,1000,0
1333,4,900,0
1333,5,0,
1333,6,0,
1333,7,450,0
1333,8,0,
1333,9,0,
1334,1,0,
1334,2,0,
1334,3,580,0
1334,4,0,
1334,5,0,
1334,6,0,
1334,7,2400,1
1334,8,0,
1334,9,0,
1335,1,2500,0
1335,2,8000,0
1335,3,1500,0
1335,4,2500,0
1335,5,0,
1335,6,0,
1335,7,800,0
1335,8,0,
1335,9,0,
1401,1,0,
1401,2,1500,0
1401,3,450,0
1401,4,300,0
1401,5,600,0
1401,6,0,
1401,7,200,0
1401,8,0,
1401,9,0,
1403,1,0,
1403,2,1800,0
1403,3,500,0
1403,4,350,0
1403,5,120,0
1403,6,0,
1403,7,0,
1403,8,0,
1403,9,0,
1408,1,0,
1408,2,1800,0
1408,3,500,0
1408,4,350,0
1408,5,800,0
1408,6,0,
1408,7,600,0
1408,8,0,
1408,9,0,
1409,1,0,
1409,2,2500,0
1409,3,2300,0
1409,4,1000,0
1409,5,200,0
1409,6,4000,1
1409,7,1050,0
1409,8,0,
1409,9,0,
1413,1,1000,0
1413,2,3000,0
1413,3,0,
1413,4,1400,0
1413,5,0,
1413,6,0,
1413,7,760,0
1413,8,1500,0
1413,9,800,0
1415,1,0,
1415,2,1250,0
1415,3,1400,0
1415,4,800,0
1415,5,0,
1415,6,0,
1415,7,250,0
1415,8,0,
1415,9,0,
6001,1,1000,0
6001,2,1500,0
6001,3,500,0
6001,4,2000,0
6001,5,1200,0
6001,6,0,
6001,7,2000,0
6001,8,500,0
6001,9,3000,0
6002,1,12000,0
6002,2,5000,0
6002,3,400,0
6002,4,3000,0
6002,5,1500,0
6002,6,0,
6002,7,2000,0
6002,8,4000,0
6002,9,2500,0
6003,1,4000,0
6003,2,4500,0
6003,3,400,0
6003,4,2000,0
6003,5,1600,0
6003,6,0,
6003,7,2200,0
6003,8,0,
6003,9,1800,0
6004,1,1200,0
6004,2,3000,0
6004,3,500,0
6004,4,1500,0
6004,5,400,0
6004,6,0,
6004,7,500,0
6004,8,0,
6004,9,0,
6005,1,300,0
6005,2,2500,0
6005,3,21000,0
6005,4,500,0
6005,5,0,
6005,6,0,
6005,7,600,0
6005,8,0,
6005,9,0,
6006,1,200,0
6006,2,3000,0
6006,3,400,0
6006,4,500,0
6006,5,250,0
6006,6,0,
6006,7,1500,0
6006,8,0,
6006,9,0,
6007,1,200,0
6007,2,3000,0
6007,3,800,0
6007,4,400,0
6007,5,350,0
6007,6,0,
6007,7,1480,0
6007,8,0,
6007,9,0,
6008,1,2000,0
6008,2,3500,0
6008,3,0,
6008,4,0,
6008,5,0,
6008,6,0,
6008,7,250,0
6008,8,0,
6008,9,0,
6011,1,18000,0
6011,2,5000,0
6011,3,0,
6011,4,2000,0
6011,5,900,0
6011,6,0,
6011,7,1400,0
6011,8,0,
6011,9,1600,0
6012,1,500,0
6012,2,1500,0
6012,3,450,0
6012,4,500,0
6012,5,150,0
6012,6,0,
6012,7,450,0
6012,8,0,
6012,9,0,
6013,1,1000,0
6013,2,3000,0
6013,3,750,0
6013,4,0,
6013,5,800,0
6013,6,0,
6013,7,450,0
6013,8,0,
6013,9,0,
6014,1,280,0
6014,2,1250,0
6014,3,200,0
6014,4,0,
6014,5,500,0
6014,6,0,
6014,7,65,0
6014,8,0,
6014,9,0,
6015,1,2000,0
6015,2,15000,0
6015,3,10000,0
6015,4,2000,0
6015,5,1000,0
6015,6,0,
6015,7,7000,0
6015,8,30000,0
6015,9,2000,0
6016,1,1000,0
6016,2,3500,0
6016,3,400,0
6016,4,2000,0
6016,5,0,
6016,6,0,
6016,7,500,0
6016,8,0,
6016,9,0,
6017,1,400,0
6017,2,6000,0
6017,3,700,0
6017,4,1200,0
6017,5,350,0
6017,6,0,
6017,7,500,0
6017,8,0,
6017,9,0,
6019,1,3000,0
6019,2,10000,0
6019,3,1000,0
6019,4,2000,0
6019,5,350,0
6019,6,0,
6019,7,300,0
6019,8,0,
6019,9,300,0
6020,1,800,0
6020,2,4000,0
6020,3,0,
6020,4,0,
6020,5,2000,0
6020,6,0,
6020,7,265,0
6020,8,0,
6020,9,0,
6021,1,18000,0
6021,2,4500,0
6021,3,1000,0
6021,4,2600,0
6021,5,0,
6021,6,0,
6021,7,960,0
6021,8,0,
6021,9,1500,0
6022,1,20000,0
6022,2,2500,0
6022,3,0,
6022,4,1800,0
6022,5,1200,0
6022,6,0,
6022,7,1200,0
6022,8,0,
6022,9,4000,0
6023,1,10000,0
6023,2,3000,0
6023,3,0,
6023,4,2500,0
6023,5,1400,0
6023,6,0,
6023,7,600,0
6023,8,0,
6023,9,1100,0
6024,1,12000,0
6024,2,4000,0
6024,3,1000,0
6024,4,5000,0
6024,5,2200,0
6024,6,0,
6024,7,960,0
6024,8,1500,0
6024,9,2800,0
6025,1,25000,0
6025,2,6000,0
6025,3,0,
6025,4,4500,0
6025,5,1600,0
6025,6,0,
6025,7,800,0
6025,8,0,
6025,9,2000,0
6026,1,26000,0
6026,2,5000,0
6026,3,1000,0
6026,4,6000,0
